,index,Unnamed: 0,X,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
338,10668,10669,10669,2014-06-19,81.505182,25.417724,22,37,Hit And Run,0,173
339,10669,10670,10670,2006-09-12,81.515159,25.414732,20,44,Rape,0,173
340,10670,10671,10671,2015-12-15,81.507466,25.417862,4,32,Pick,0,173
341,10671,10672,10672,2009-08-27,81.511383,25.415309,21,57,Chain,0,173
342,10672,10673,10673,2015-09-20,81.517523,25.416426,6,22,Violence and Offence,0,173
343,10673,10674,10674,2005-05-26,81.511383,25.415309,10,45,Murder,0,173
344,10674,10675,10675,2010-04-22,81.511176,25.414579,0,15,Chain,0,173
345,10675,10676,10676,2015-05-29,81.517523,25.416426,4,38,Hit And Run,0,173
346,10676,10677,10677,2012-10-21,81.517604,25.419761,14,45,Pick,0,173
347,10677,10678,10678,2013-08-08,81.517604,25.419761,4,17,Pick,0,173
348,10678,10679,10679,2012-04-29,81.509518,25.418204,10,21,Robery,0,173
349,10679,10680,10680,2008-06-07,81.528219,25.414715,18,36,Kidnap,0,173
350,10680,10681,10681,2013-06-30,81.528219,25.414715,19,21,Rape,0,173
351,10681,10682,10682,2008-02-05,81.528219,25.414715,11,52,Rape,0,173
352,10682,10683,10683,2014-01-28,81.528219,25.414715,12,28,Hit And Run,0,173
353,10683,10684,10684,2005-10-13,81.522654,25.424158,5,46,Kidnap,0,173
354,10684,10685,10685,2011-12-16,81.522654,25.424158,1,34,Pick,0,173
355,10685,10686,10686,2010-03-25,81.528219,25.414715,20,21,Murder,0,173
356,10686,10687,10687,2007-07-28,81.528219,25.414715,21,21,Rape,0,173
357,10687,10688,10688,2011-11-18,81.52476,25.425983,6,26,Murder,0,173
358,10688,10689,10689,2013-09-04,81.52368,25.425857,14,37,Kidnap,0,173
359,10689,10690,10690,2007-12-07,81.529734,25.424482,11,7,Rape,0,173
360,10690,10691,10691,2005-12-29,81.55049,25.418257,18,37,Kidnap,0,173
361,10691,10692,10692,2008-07-30,81.551375,25.418984,5,4,Robery,0,173
362,10692,10693,10693,2013-01-10,81.549678,25.418214,17,28,Kidnap,0,173
363,10693,10694,10694,2009-08-21,81.549678,25.418214,0,43,Murder,0,173
364,10694,10695,10695,2010-12-01,81.551264,25.415531,13,41,Chain,0,173
365,10695,10696,10696,2012-12-23,81.546325,25.414463,16,38,Rape,0,173
366,10696,10697,10697,2012-04-03,81.549338,25.412485,10,18,Violence and Offence,0,173
367,10697,10698,10698,2005-02-19,81.546189,25.415118,14,16,Kidnap,0,173
368,10698,10699,10699,2009-12-30,81.543472,25.416083,14,43,Robery,0,173
369,10699,10700,10700,2005-02-02,81.543472,25.416083,21,47,Violence and Offence,0,173
370,10700,10701,10701,2011-04-26,81.546909,25.412149,0,5,Robery,0,173
371,10701,10702,10702,2011-04-06,81.543472,25.416083,5,7,Rape,0,173
372,10702,10703,10703,2007-04-21,81.555452,25.419029,4,14,Hit And Run,0,173
373,10703,10704,10704,2013-06-15,81.556019,25.41738,15,6,Violence and Offence,0,173
374,10704,10705,10705,2015-08-22,81.556654,25.419677,10,43,Violence and Offence,0,173
375,10705,10706,10706,2014-04-29,81.556654,25.419677,21,54,Rape,0,173
376,10706,10707,10707,2007-12-25,81.556654,25.419677,16,17,Pick,0,173
377,10707,10708,10708,2015-11-13,81.552504,25.414661,12,39,Pick,0,173
378,10708,10709,10709,2014-08-15,81.555452,25.419029,10,56,Chain,0,173
379,10709,10710,10710,2012-04-26,81.555452,25.419029,12,16,Chain,0,173
380,10710,10711,10711,2009-03-07,81.555452,25.419029,2,38,Pick,0,173
381,10711,10712,10712,2013-03-02,81.555452,25.419029,4,25,Kidnap,0,173
382,10712,10713,10713,2009-08-19,81.556654,25.419677,6,46,Pick,0,173
383,10713,10714,10714,2010-10-31,81.556654,25.419677,1,27,Pick,0,173
384,10714,10715,10715,2012-11-25,81.555452,25.419029,16,19,Pick,0,173
385,10715,10716,10716,2012-11-07,81.555452,25.419029,22,35,Pick,0,173
386,10716,10717,10717,2012-06-26,81.555452,25.419029,22,39,Violence and Offence,0,173
387,10717,10718,10718,2014-10-24,81.555452,25.419029,8,35,Kidnap,0,173
388,10718,10719,10719,2011-08-26,81.556876,25.418628,5,26,Murder,0,173
389,10719,10720,10720,2005-11-08,81.552504,25.414661,18,49,Violence and Offence,0,173
390,10720,10721,10721,2014-09-06,81.556876,25.418628,10,44,Robery,0,173
391,10721,10722,10722,2008-04-25,81.556876,25.418628,22,15,Hit And Run,0,173
392,10722,10723,10723,2008-10-19,81.554366,25.422785,11,4,Murder,0,173
393,10723,10724,10724,2008-01-12,81.55794,25.422493,15,58,Chain,0,173
394,10724,10725,10725,2012-08-14,81.55601,25.421398,4,1,Hit And Run,0,173
395,10725,10726,10726,2006-01-27,81.55601,25.421398,13,56,Kidnap,0,173
396,10726,10727,10727,2007-05-04,81.550008,25.420104,21,6,Rape,0,173
397,10727,10728,10728,2014-02-25,81.556096,25.423412,3,50,Robery,0,173
398,10728,10729,10729,2015-08-02,81.556327,25.42078,0,38,Chain,0,173
399,10729,10730,10730,2005-01-23,81.55601,25.421398,6,25,Violence and Offence,0,173
400,10730,10731,10731,2008-03-28,81.55601,25.421398,8,54,Rape,0,173
401,10731,10732,10732,2007-03-30,81.55601,25.421398,21,22,Pick,0,173
402,10732,10733,10733,2009-06-10,81.55601,25.421398,20,31,Pick,0,173
403,10733,10734,10734,2007-03-13,81.561997,25.414708,3,17,Murder,0,173
404,10734,10735,10735,2010-12-01,81.561997,25.414708,17,3,Murder,0,173
405,10735,10736,10736,2014-01-10,81.561997,25.414708,8,22,Pick,0,173
406,10736,10737,10737,2012-01-29,81.561997,25.414708,1,6,Violence and Offence,0,173
407,10737,10738,10738,2008-11-08,81.561997,25.414708,13,46,Hit And Run,0,173
408,10738,10739,10739,2011-08-16,81.553732,25.413674,6,19,Hit And Run,0,173
409,10739,10740,10740,2010-03-05,81.561997,25.414708,17,27,Murder,0,173
410,10740,10741,10741,2009-07-02,81.561997,25.414708,9,31,Robery,0,173
411,10741,10742,10742,2014-05-15,81.561997,25.414708,4,48,Chain,0,173
412,10742,10743,10743,2010-05-15,81.561997,25.414708,7,49,Robery,0,173
413,10743,10744,10744,2014-05-03,81.561997,25.414708,7,39,Robery,0,173
414,10744,10745,10745,2010-02-09,81.568573,25.411565,16,42,Murder,0,173
415,10745,10746,10746,2009-05-27,81.56886,25.410866,7,12,Robery,0,173
416,10746,10747,10747,2006-07-24,81.56886,25.410866,5,51,Chain,0,173
417,10747,10748,10748,2006-09-30,81.56886,25.410866,1,10,Pick,0,173
418,10748,10749,10749,2005-01-25,81.56886,25.410866,7,56,Kidnap,0,173
419,10749,10750,10750,2010-02-09,81.568573,25.411565,21,3,Violence and Offence,0,173
420,10750,10751,10751,2010-12-24,81.570848,25.411405,13,56,Rape,0,173
421,10751,10752,10752,2015-09-04,81.570848,25.411405,7,7,Robery,0,173
422,10752,10753,10753,2008-05-15,81.568573,25.411565,20,55,Robery,0,173
423,10753,10754,10754,2013-01-25,81.568573,25.411565,17,40,Hit And Run,0,173
424,10754,10755,10755,2014-07-10,81.570848,25.411405,15,2,Rape,0,173
425,10755,10756,10756,2011-04-25,81.56886,25.410866,13,27,Hit And Run,0,173
426,10756,10757,10757,2007-07-29,81.56886,25.410866,7,50,Hit And Run,0,173
427,10757,10758,10758,2015-06-07,81.570848,25.411405,16,56,Robery,0,173
428,10758,10759,10759,2009-02-09,81.568573,25.411565,3,46,Kidnap,0,173
429,10759,10760,10760,2011-02-03,81.568573,25.411565,18,18,Hit And Run,0,173
430,10760,10761,10761,2009-01-03,81.569635,25.411206,1,19,Kidnap,0,173
431,10761,10762,10762,2009-03-03,81.56886,25.410866,19,20,Rape,0,173
432,10762,10763,10763,2008-09-30,81.568573,25.411565,0,13,Violence and Offence,0,173
433,10763,10764,10764,2007-07-14,81.570848,25.411405,11,51,Kidnap,0,173
434,10764,10765,10765,2015-05-02,81.570155,25.411453,22,28,Violence and Offence,0,173
435,10765,10766,10766,2008-06-28,81.570682,25.413947,12,47,Murder,0,173
436,10766,10767,10767,2007-11-04,81.572345,25.410492,14,0,Hit And Run,0,173
437,10767,10768,10768,2012-08-23,81.572345,25.410492,20,0,Rape,0,173
438,10768,10769,10769,2010-10-14,81.569635,25.411206,21,9,Kidnap,0,173
439,10769,10770,10770,2008-06-20,81.568945,25.411739,4,12,Murder,0,173
440,10770,10771,10771,2007-03-12,81.572345,25.410492,16,2,Hit And Run,0,173
441,10771,10772,10772,2014-04-04,81.580245,25.409796,4,10,Hit And Run,0,173
442,10772,10773,10773,2011-08-27,81.58035,25.408538,12,19,Hit And Run,0,173
443,10773,10774,10774,2007-12-08,81.578487,25.408432,0,34,Murder,0,173
444,10774,10775,10775,2007-04-15,81.577588,25.408928,9,44,Pick,0,173
445,10775,10776,10776,2011-12-29,81.577375,25.407766,22,18,Kidnap,0,173
446,10776,10777,10777,2012-03-08,81.58035,25.408538,16,4,Violence and Offence,0,173
447,10777,10778,10778,2007-11-10,81.580245,25.409796,19,23,Hit And Run,0,173
448,10778,10779,10779,2015-03-28,81.574483,25.409171,20,43,Robery,0,173
449,10779,10780,10780,2015-06-29,81.58035,25.408538,5,1,Hit And Run,0,173
450,10780,10781,10781,2014-03-22,81.577588,25.408928,10,29,Rape,0,173
451,10781,10782,10782,2015-04-17,81.572179,25.409897,13,52,Violence and Offence,0,173
452,10782,10783,10783,2011-10-06,81.578637,25.409719,16,32,Chain,0,173
453,10783,10784,10784,2013-09-17,81.580245,25.409796,15,5,Violence and Offence,0,173
454,10784,10785,10785,2006-08-21,81.58035,25.408538,2,54,Hit And Run,0,173
455,10785,10786,10786,2014-07-07,81.57847,25.410383,7,50,Kidnap,0,173
456,10786,10787,10787,2006-10-30,81.572264,25.408846,5,45,Rape,0,173
457,10787,10788,10788,2015-03-10,81.578741,25.409135,22,43,Kidnap,0,173
458,10788,10789,10789,2009-08-29,81.57366,25.409604,16,51,Pick,0,173
459,10789,10790,10790,2013-07-02,81.574483,25.409171,13,34,Rape,0,173
460,10790,10791,10791,2010-04-24,81.574483,25.409171,13,7,Murder,0,173
461,10791,10792,10792,2006-11-07,81.572179,25.409897,15,24,Hit And Run,0,173
462,10792,10793,10793,2005-10-23,81.574483,25.409171,13,51,Murder,0,173
463,10793,10794,10794,2012-10-22,81.580245,25.409796,21,27,Murder,0,173
464,10794,10795,10795,2005-08-13,81.575361,25.408315,7,14,Chain,0,173
465,10795,10796,10796,2011-04-11,81.580096,25.409093,13,52,Pick,0,173
466,10796,10797,10797,2011-03-31,81.579095,25.408177,2,10,Kidnap,0,173
467,10797,10798,10798,2006-07-10,81.574483,25.409171,19,12,Hit And Run,0,173
468,10798,10799,10799,2013-12-23,81.572179,25.409897,13,18,Rape,0,173
469,10799,10800,10800,2009-10-23,81.579803,25.40812,13,28,Hit And Run,0,173
470,10800,10801,10801,2007-05-27,81.578741,25.409135,18,18,Violence and Offence,0,173
471,10801,10802,10802,2009-02-08,81.577715,25.411122,11,26,Rape,0,173
472,10802,10803,10803,2014-05-19,81.580479,25.411937,12,35,Chain,0,173
473,10803,10804,10804,2013-11-10,81.581432,25.411738,21,0,Hit And Run,0,173
474,10804,10805,10805,2012-09-19,81.578124,25.412258,11,2,Hit And Run,0,173
475,10805,10806,10806,2007-05-29,81.57986,25.406997,11,6,Kidnap,0,173
476,10806,10807,10807,2013-03-08,81.576116,25.408169,17,23,Murder,0,173
477,10807,10808,10808,2010-10-04,81.580611,25.410832,1,30,Violence and Offence,0,173
478,10808,10809,10809,2009-12-19,81.578946,25.413128,18,2,Robery,0,173
479,10809,10810,10810,2008-02-05,81.578124,25.412258,6,37,Murder,0,173
480,10810,10811,10811,2009-08-07,81.580479,25.411937,5,57,Pick,0,173
481,10811,10812,10812,2006-06-19,81.582513,25.41119,1,28,Kidnap,0,173
482,10812,10813,10813,2009-05-01,81.57841,25.402858,14,49,Rape,0,173
483,10813,10814,10814,2010-09-03,81.581638,25.411273,2,4,Kidnap,0,173
484,10814,10815,10815,2014-02-11,81.578946,25.413128,20,9,Kidnap,0,173
485,10815,10816,10816,2013-07-19,81.578124,25.412258,15,57,Murder,0,173
486,10816,10817,10817,2010-03-11,81.579661,25.406537,9,30,Kidnap,0,173
487,10817,10818,10818,2015-10-02,81.578946,25.413128,5,37,Robery,0,173
488,10818,10819,10819,2015-02-01,81.57986,25.406997,12,34,Hit And Run,0,173
489,10819,10820,10820,2005-05-05,81.576116,25.408169,22,36,Pick,0,173
490,10820,10821,10821,2012-07-11,81.582214,25.41046,4,17,Murder,0,173
491,10821,10822,10822,2011-05-12,81.583528,25.405832,6,28,Kidnap,0,173
492,10822,10823,10823,2006-09-02,81.578219,25.412727,3,52,Pick,0,173
493,10823,10824,10824,2015-04-06,81.578124,25.412258,7,51,Kidnap,0,173
494,10824,10825,10825,2006-08-27,81.583528,25.405832,16,41,Violence and Offence,0,173
495,10825,10826,10826,2012-04-06,81.57977,25.414547,11,31,Kidnap,0,173
496,10826,10827,10827,2011-11-12,81.57753,25.411345,0,40,Chain,0,173
497,10827,10828,10828,2015-10-03,81.581543,25.410238,7,2,Pick,0,173
498,10828,10829,10829,2014-11-25,81.579072,25.410406,16,52,Violence and Offence,0,173
499,10829,10830,10830,2015-11-29,81.578946,25.413128,3,4,Rape,0,173
500,10830,10831,10831,2012-06-01,81.579072,25.410406,6,50,Hit And Run,0,173
501,10831,10832,10832,2009-04-26,81.571853,25.416537,14,24,Murder,0,173
502,10832,10833,10833,2013-08-04,81.57769,25.41407,9,38,Hit And Run,0,173
503,10833,10834,10834,2005-10-22,81.571853,25.416537,2,52,Chain,0,173
504,10834,10835,10835,2011-12-25,81.575412,25.416828,5,17,Pick,0,173
505,10835,10836,10836,2015-04-14,81.575412,25.416828,21,40,Rape,0,173
506,10836,10837,10837,2008-06-22,81.574804,25.417713,2,14,Murder,0,173
507,10837,10838,10838,2015-06-24,81.571853,25.416537,5,25,Hit And Run,0,173
508,10838,10839,10839,2009-05-12,81.574804,25.417713,6,29,Violence and Offence,0,173
509,10839,10840,10840,2010-11-20,81.571853,25.416537,1,38,Murder,0,173
510,10840,10841,10841,2009-01-21,81.575249,25.417357,22,33,Robery,0,173
511,10841,10842,10842,2012-04-12,81.576722,25.416139,19,3,Robery,0,173
512,10842,10843,10843,2014-01-15,81.575412,25.416828,9,34,Hit And Run,0,173
513,10843,10844,10844,2007-04-20,81.574794,25.418127,7,38,Rape,0,173
514,10844,10845,10845,2008-03-19,81.575786,25.415663,4,50,Murder,0,173
515,10845,10846,10846,2007-07-05,81.570915,25.412385,10,26,Kidnap,0,173
516,10846,10847,10847,2009-10-16,81.573473,25.41363,22,20,Robery,0,173
517,10847,10848,10848,2006-03-25,81.575861,25.411906,2,37,Violence and Offence,0,173
518,10848,10849,10849,2006-05-05,81.575044,25.412717,6,21,Hit And Run,0,173
519,10849,10850,10850,2006-01-25,81.573534,25.412318,19,25,Rape,0,173
520,10850,10851,10851,2013-12-14,81.574728,25.412094,9,20,Murder,0,173
521,10851,10852,10852,2011-03-22,81.573534,25.412318,4,37,Robery,0,173
522,10852,10853,10853,2011-08-12,81.573534,25.412318,0,36,Kidnap,0,173
523,10853,10854,10854,2012-06-01,81.573473,25.41363,19,58,Violence and Offence,0,173
524,10854,10855,10855,2013-09-19,81.575669,25.413649,22,23,Murder,0,173
525,10855,10856,10856,2014-05-24,81.572752,25.41294,17,31,Rape,0,173
526,10856,10857,10857,2009-03-04,81.575861,25.411906,20,49,Chain,0,173
527,10857,10858,10858,2009-06-23,81.5745,25.412218,8,41,Murder,0,173
528,10858,10859,10859,2013-11-01,81.573473,25.41363,13,43,Pick,0,173
529,10859,10860,10860,2015-02-06,81.574313,25.413727,5,45,Hit And Run,0,173
530,10860,10861,10861,2014-01-04,81.573534,25.412318,9,58,Hit And Run,0,173
531,10861,10862,10862,2007-09-05,81.577387,25.410373,21,20,Pick,0,173
532,10862,10863,10863,2008-11-05,81.573534,25.412318,5,24,Kidnap,0,173
533,10863,10864,10864,2010-11-19,81.573473,25.41363,0,49,Pick,0,173
534,10864,10865,10865,2006-03-17,81.574534,25.414529,17,33,Chain,0,173
535,10865,10866,10866,2013-09-11,81.575669,25.413649,0,29,Pick,0,173
536,10866,10867,10867,2011-05-27,81.577387,25.410373,0,47,Rape,0,173
537,10867,10868,10868,2007-02-11,81.576809,25.412544,7,33,Rape,0,173
538,10868,10869,10869,2013-03-31,81.573534,25.412318,1,7,Rape,0,173
539,10869,10870,10870,2008-06-02,81.573534,25.412318,16,15,Violence and Offence,0,173
540,10870,10871,10871,2005-01-03,81.573534,25.412318,21,18,Violence and Offence,0,173
541,10871,10872,10872,2008-12-30,81.573473,25.41363,20,40,Pick,0,173
542,10872,10873,10873,2014-09-01,81.574313,25.413727,9,55,Rape,0,173
543,10873,10874,10874,2006-04-18,81.575565,25.411095,6,21,Rape,0,173
544,10874,10875,10875,2011-03-29,81.575636,25.413136,22,37,Chain,0,173
545,10875,10876,10876,2005-06-23,81.504766,25.415752,10,11,Hit And Run,0,173
546,10876,10877,10877,2009-07-02,81.513864,25.414172,18,12,Violence and Offence,0,173
547,10877,10878,10878,2005-07-02,81.506803,25.416148,10,30,Robery,0,173
548,10878,10879,10879,2014-06-08,81.510843,25.413461,7,20,Robery,0,173
549,10879,10880,10880,2012-02-14,81.506803,25.416148,19,8,Kidnap,0,173
550,10880,10881,10881,2006-11-29,81.505133,25.403845,19,57,Violence and Offence,0,173
551,10881,10882,10882,2014-12-26,81.496726,25.406114,7,41,Robery,0,173
552,10882,10883,10883,2011-06-10,81.496203,25.405363,19,25,Pick,0,173
553,10883,10884,10884,2012-05-24,81.500248,25.404843,14,35,Chain,0,173
554,10884,10885,10885,2008-04-06,81.500248,25.404843,0,35,Kidnap,0,173
555,10885,10886,10886,2011-05-09,81.496726,25.406114,7,23,Robery,0,173
556,10886,10887,10887,2013-01-20,81.501746,25.402187,21,39,Hit And Run,0,173
557,10887,10888,10888,2005-09-07,81.498991,25.4052,6,32,Rape,0,173
558,10888,10889,10889,2005-03-30,81.500248,25.404843,19,30,Pick,0,173
559,10889,10890,10890,2007-11-23,81.504132,25.403548,7,30,Kidnap,0,173
560,10890,10891,10891,2005-12-13,81.488898,25.405726,13,47,Violence and Offence,0,173
561,10891,10892,10892,2010-03-10,81.486416,25.406899,14,19,Pick,0,173
562,10892,10893,10893,2011-05-16,81.486416,25.406899,12,30,Robery,0,173
563,10893,10894,10894,2014-10-09,81.490048,25.404901,16,14,Violence and Offence,0,173
564,10894,10895,10895,2006-09-14,81.490433,25.403412,8,43,Violence and Offence,0,173
565,10895,10896,10896,2008-09-09,81.490433,25.403412,10,35,Hit And Run,0,173
566,10896,10897,10897,2015-04-29,81.490525,25.404501,9,21,Chain,0,173
567,10897,10898,10898,2012-05-01,81.490433,25.403412,22,48,Murder,0,173
568,10898,10899,10899,2007-09-29,81.493335,25.405776,14,56,Violence and Offence,0,173
569,10899,10900,10900,2010-12-24,81.486416,25.406899,3,21,Robery,0,173
570,10900,10901,10901,2010-06-17,81.490433,25.403412,2,45,Pick,0,173
571,10901,10902,10902,2008-08-28,81.490433,25.403412,15,32,Violence and Offence,0,173
572,10902,10903,10903,2014-06-21,81.486416,25.406899,0,25,Violence and Offence,0,173
573,10903,10904,10904,2010-01-29,81.503193,25.39971,20,25,Murder,0,173
574,10904,10905,10905,2010-06-16,81.49778,25.399067,3,4,Chain,0,173
575,10905,10906,10906,2014-11-06,81.500429,25.397258,21,15,Murder,0,173
576,10906,10907,10907,2015-10-15,81.50071,25.398033,20,25,Murder,0,173
577,10907,10908,10908,2013-05-09,81.501043,25.397362,11,46,Hit And Run,0,173
578,10908,10909,10909,2010-01-24,81.501008,25.401047,12,38,Murder,0,173
579,10909,10910,10910,2015-06-14,81.50071,25.398033,9,21,Violence and Offence,0,173
580,10910,10911,10911,2007-05-02,81.495981,25.397684,21,21,Murder,0,173
581,10911,10912,10912,2010-11-15,81.503193,25.39971,10,24,Murder,0,173
582,10912,10913,10913,2011-11-19,81.501043,25.397362,0,19,Hit And Run,0,173
583,10913,10914,10914,2007-04-19,81.501008,25.401047,15,44,Hit And Run,0,173
584,10914,10915,10915,2008-01-20,81.566928,25.411784,18,14,Rape,0,173
585,10915,10916,10916,2006-06-29,81.559735,25.409987,5,29,Pick,0,173
586,10916,10917,10917,2005-08-03,81.559735,25.409987,11,40,Murder,0,173
587,10917,10918,10918,2013-07-28,81.565506,25.411476,0,28,Kidnap,0,173
588,10918,10919,10919,2015-06-12,81.570762,25.40877,0,43,Kidnap,0,173
589,10919,10920,10920,2013-07-08,81.563639,25.40843,10,21,Murder,0,173
590,10920,10921,10921,2015-09-12,81.577121,25.405796,22,48,Chain,0,173
591,10921,10922,10922,2006-08-10,81.565506,25.411476,8,51,Kidnap,0,173
592,10922,10923,10923,2011-07-28,81.563639,25.40843,5,32,Violence and Offence,0,173
593,10923,10924,10924,2012-02-02,81.569638,25.410433,21,46,Kidnap,0,173
594,10924,10925,10925,2012-06-22,81.564888,25.409025,16,15,Robery,0,173
595,10925,10926,10926,2013-12-13,81.564888,25.409025,3,29,Violence and Offence,0,173
596,10926,10927,10927,2005-05-31,81.565725,25.411756,6,48,Robery,0,173
597,10927,10928,10928,2011-05-24,81.569638,25.410433,13,39,Hit And Run,0,173
598,10928,10929,10929,2009-10-14,81.572184,25.406553,10,52,Pick,0,173
599,10929,10930,10930,2006-07-10,81.569074,25.406383,18,39,Chain,0,173
600,10930,10931,10931,2005-08-22,81.571241,25.406968,15,1,Chain,0,173
601,10931,10932,10932,2012-05-15,81.570991,25.408008,7,1,Hit And Run,0,173
602,10932,10933,10933,2013-02-09,81.563639,25.40843,3,33,Pick,0,173
603,10933,10934,10934,2012-01-14,81.55079,25.40972,17,51,Murder,0,173
604,10934,10935,10935,2009-03-17,81.554984,25.409883,3,58,Murder,0,173
605,10935,10936,10936,2010-07-17,81.554984,25.409883,14,3,Murder,0,173
606,10936,10937,10937,2008-10-05,81.55079,25.40972,8,0,Violence and Offence,0,173
607,10937,10938,10938,2010-10-11,81.550958,25.410836,16,5,Chain,0,173
608,10938,10939,10939,2015-12-20,81.550145,25.410883,1,24,Violence and Offence,0,173
609,10939,10940,10940,2015-01-15,81.55079,25.40972,14,45,Hit And Run,0,173
610,10940,10941,10941,2009-02-06,81.555914,25.410592,19,2,Kidnap,0,173
611,10941,10942,10942,2005-07-15,81.55079,25.40972,8,12,Murder,0,173
612,10942,10943,10943,2009-01-01,81.552334,25.412421,9,19,Rape,0,173
613,10943,10944,10944,2008-12-08,81.554345,25.411387,7,17,Robery,0,173
614,10944,10945,10945,2015-03-31,81.552334,25.412421,2,23,Rape,0,173
615,10945,10946,10946,2005-12-12,81.552334,25.412421,8,49,Kidnap,0,173
616,10946,10947,10947,2014-06-13,81.554345,25.411387,7,35,Chain,0,173
617,10947,10948,10948,2013-01-16,81.565949,25.413673,8,3,Pick,0,173
618,10948,10949,10949,2011-07-17,81.565949,25.413673,12,13,Chain,0,173
619,10949,10950,10950,2014-01-11,81.55941,25.411584,1,40,Kidnap,0,173
620,10950,10951,10951,2010-09-09,81.56072,25.41218,4,27,Pick,0,173
621,10951,10952,10952,2009-09-15,81.564203,25.396992,9,21,Kidnap,0,173
622,10952,10953,10953,2015-06-28,81.556621,25.400153,1,46,Hit And Run,0,173
623,10953,10954,10954,2008-01-01,81.559976,25.397018,12,58,Hit And Run,0,173
624,10954,10955,10955,2011-03-08,81.563273,25.395654,18,39,Chain,0,173
625,10955,10956,10956,2008-09-14,81.551944,25.401335,3,51,Rape,0,173
626,10956,10957,10957,2010-03-20,81.559976,25.397018,13,53,Violence and Offence,0,173
627,10957,10958,10958,2011-08-13,81.564556,25.396096,20,40,Violence and Offence,0,173
628,10958,10959,10959,2014-10-25,81.563273,25.395654,11,1,Rape,0,173
629,10959,10960,10960,2009-03-03,81.564556,25.396096,9,3,Violence and Offence,0,173
630,10960,10961,10961,2008-11-07,81.55438,25.400781,18,37,Rape,0,173
631,10961,10962,10962,2005-09-29,81.561849,25.396675,20,8,Hit And Run,0,173
632,10962,10963,10963,2010-12-21,81.546389,25.400935,2,36,Violence and Offence,0,173
633,10963,10964,10964,2008-03-30,81.556621,25.400153,18,8,Violence and Offence,0,173
634,10964,10965,10965,2005-03-18,81.559976,25.397018,17,21,Hit And Run,0,173
635,10965,10966,10966,2008-01-23,81.561849,25.396675,6,57,Pick,0,173
636,10966,10967,10967,2011-09-21,81.559976,25.397018,0,12,Kidnap,0,173
637,10967,10968,10968,2014-04-14,81.559976,25.397018,1,10,Murder,0,173
638,10968,10969,10969,2011-12-09,81.559976,25.397018,0,10,Rape,0,173
639,10969,10970,10970,2014-01-15,81.556621,25.400153,10,36,Violence and Offence,0,173
640,10970,10971,10971,2005-03-15,81.561849,25.396675,22,58,Violence and Offence,0,173
641,10971,10972,10972,2014-12-05,81.565146,25.39593,11,18,Hit And Run,0,173
642,10972,10973,10973,2013-12-06,81.563273,25.395654,5,38,Hit And Run,0,173
643,10973,10974,10974,2010-12-01,81.546389,25.400935,22,17,Pick,0,173
644,10974,10975,10975,2007-07-17,81.55937,25.397202,13,22,Kidnap,0,173
645,10975,10976,10976,2013-10-29,81.548527,25.400846,20,9,Robery,0,173
646,10976,10977,10977,2011-11-02,81.556621,25.400153,18,21,Hit And Run,0,173
647,10977,10978,10978,2007-09-11,81.55438,25.400781,17,51,Violence and Offence,0,173
648,10978,10979,10979,2011-02-06,81.550125,25.399494,14,0,Rape,0,173
649,10979,10980,10980,2013-03-16,81.55438,25.400781,15,20,Violence and Offence,0,173
650,10980,10981,10981,2014-01-19,81.555893,25.400398,22,48,Hit And Run,0,173
651,10981,10982,10982,2013-06-14,81.559976,25.397018,3,33,Murder,0,173
652,10982,10983,10983,2015-03-12,81.55438,25.400781,4,15,Rape,0,173
653,10983,10984,10984,2005-12-13,81.55937,25.397202,14,32,Kidnap,0,173
654,10984,10985,10985,2012-02-12,81.564556,25.396096,10,32,Kidnap,0,173
655,10985,10986,10986,2008-04-28,81.546389,25.400935,21,30,Murder,0,173
656,10986,10987,10987,2005-09-01,81.548527,25.400846,20,40,Hit And Run,0,173
657,10987,10988,10988,2005-11-16,81.556621,25.400153,21,31,Kidnap,0,173
658,10988,10989,10989,2010-10-12,81.556621,25.400153,14,48,Kidnap,0,173
659,10989,10990,10990,2007-09-23,81.556632,25.401537,10,16,Pick,0,173
660,10990,10991,10991,2008-08-29,81.561849,25.396675,3,32,Kidnap,0,173
661,10991,10992,10992,2015-01-13,81.556632,25.401537,10,55,Kidnap,0,173
662,10992,10993,10993,2010-08-26,81.556632,25.401537,6,42,Violence and Offence,0,173
663,10993,10994,10994,2007-10-14,81.553828,25.398726,13,53,Chain,0,173
664,10994,10995,10995,2007-11-17,81.556632,25.401537,8,42,Hit And Run,0,173
665,10995,10996,10996,2005-09-18,81.556632,25.401537,9,0,Robery,0,173
666,10996,10997,10997,2015-07-29,81.556632,25.401537,0,50,Murder,0,173
667,10997,10998,10998,2007-01-01,81.557113,25.397847,15,6,Murder,0,173
668,10998,10999,10999,2010-07-10,81.556632,25.401537,5,4,Chain,0,173
669,10999,11000,11000,2012-03-10,81.55429,25.398317,20,42,Chain,0,173
670,11000,11001,11001,2006-02-05,81.556632,25.401537,9,0,Chain,0,173
671,11001,11002,11002,2007-07-03,81.556632,25.401537,11,55,Robery,0,173
672,11002,11003,11003,2005-12-25,81.565146,25.39593,13,50,Kidnap,0,173
673,11003,11004,11004,2005-12-10,81.563273,25.395654,5,50,Chain,0,173
674,11004,11005,11005,2014-04-25,81.556621,25.400153,9,42,Rape,0,173
