,index,Unnamed: 0,X,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
758,3370,3371,3371,2006-04-29,81.64344,25.423353,1,17,Rape,4,260
759,3371,3372,3372,2010-05-27,81.640393,25.422366,6,12,Robery,4,260
760,3372,3373,3373,2014-12-26,81.640393,25.422366,8,40,Kidnap,4,260
761,3373,3374,3374,2011-09-18,81.641711,25.421298,11,12,Rape,4,260
762,3374,3375,3375,2015-02-01,81.640393,25.422366,13,9,Kidnap,4,260
763,3375,3376,3376,2014-11-25,81.641754,25.423402,1,39,Robery,4,260
764,3376,3377,3377,2005-04-16,81.641754,25.423402,11,19,Murder,4,260
765,3377,3378,3378,2011-12-15,81.641711,25.421298,11,4,Murder,4,260
766,3378,3379,3379,2010-07-13,81.640393,25.422366,18,34,Chain,4,260
767,3379,3380,3380,2013-08-07,81.640393,25.422366,5,23,Kidnap,4,260
768,3380,3381,3381,2014-12-29,81.64344,25.423353,19,45,Chain,4,260
769,3381,3382,3382,2006-04-24,81.641754,25.423402,12,14,Kidnap,4,260
770,3382,3383,3383,2012-02-17,81.640393,25.422366,14,14,Robery,4,260
771,3383,3384,3384,2010-02-24,81.641539,25.424928,1,52,Murder,4,260
772,3384,3385,3385,2007-08-13,81.641754,25.423402,8,14,Kidnap,4,260
773,3385,3386,3386,2015-04-08,81.64344,25.423353,14,56,Chain,4,260
774,3386,3387,3387,2007-11-05,81.64784,25.423765,2,4,Robery,4,260
775,3387,3388,3388,2005-01-07,81.64344,25.423353,17,27,Rape,4,260
776,3388,3389,3389,2014-12-19,81.641599,25.418906,16,13,Robery,4,260
777,3389,3390,3390,2010-12-12,81.639467,25.415374,19,19,Pick,4,260
778,3390,3391,3391,2012-10-31,81.639467,25.415374,22,57,Robery,4,260
779,3391,3392,3392,2011-09-17,81.637036,25.419732,0,44,Violence and Offence,4,260
780,3392,3393,3393,2015-07-29,81.638176,25.416551,17,35,Violence and Offence,4,260
781,3393,3394,3394,2005-04-13,81.638176,25.416551,19,17,Robery,4,260
782,3394,3395,3395,2007-10-15,81.640828,25.417722,6,57,Violence and Offence,4,260
783,3395,3396,3396,2012-02-05,81.641599,25.418906,10,14,Murder,4,260
784,3396,3397,3397,2008-04-01,81.638073,25.419813,6,12,Murder,4,260
785,3397,3398,3398,2007-09-04,81.636026,25.413837,0,29,Chain,4,260
786,3398,3399,3399,2015-10-16,81.638073,25.419813,21,36,Kidnap,4,260
787,3399,3400,3400,2012-06-07,81.6352,25.413785,7,12,Rape,4,260
788,3400,3401,3401,2007-11-23,81.636939,25.416055,0,23,Murder,4,260
789,3401,3402,3402,2008-03-09,81.641451,25.419453,9,53,Robery,4,260
790,3402,3403,3403,2008-06-25,81.6352,25.413785,10,4,Rape,4,260
791,3403,3404,3404,2010-10-21,81.649833,25.416734,5,0,Chain,4,260
792,3404,3405,3405,2014-04-15,81.652896,25.417693,17,31,Violence and Offence,4,260
793,3405,3406,3406,2006-09-16,81.649242,25.420307,12,36,Murder,4,260
794,3406,3407,3407,2013-03-24,81.649833,25.416734,5,16,Violence and Offence,4,260
795,3407,3408,3408,2010-11-10,81.651189,25.422066,17,13,Rape,4,260
796,3408,3409,3409,2010-08-06,81.644757,25.420316,12,57,Violence and Offence,4,260
797,3409,3410,3410,2005-08-23,81.646153,25.420498,7,25,Kidnap,4,260
798,3410,3411,3411,2010-01-09,81.649833,25.416734,22,23,Robery,4,260
799,3411,3412,3412,2005-06-26,81.650426,25.417799,6,18,Violence and Offence,4,260
800,3412,3413,3413,2010-06-14,81.65077,25.420624,6,40,Rape,4,260
801,3413,3414,3414,2014-07-29,81.65077,25.420624,5,42,Kidnap,4,260
802,3414,3415,3415,2014-10-19,81.644757,25.420316,1,28,Violence and Offence,4,260
803,3415,3416,3416,2008-07-30,81.644757,25.420316,0,9,Rape,4,260
804,3416,3417,3417,2009-06-11,81.645359,25.419008,6,3,Kidnap,4,260
805,3417,3418,3418,2013-11-03,81.65077,25.420624,19,24,Rape,4,260
806,3418,3419,3419,2010-09-02,81.652896,25.417693,13,1,Robery,4,260
807,3419,3420,3420,2015-12-03,81.650426,25.417799,17,32,Rape,4,260
808,3420,3421,3421,2008-04-30,81.648573,25.41925,22,7,Robery,4,260
809,3587,3588,3588,2011-11-23,81.67211,25.414293,19,3,Rape,4,260
810,3588,3589,3589,2007-11-25,81.681133,25.416574,17,3,Rape,4,260
811,3589,3590,3590,2014-07-21,81.679967,25.414804,14,3,Hit And Run,4,260
812,3590,3591,3591,2015-08-13,81.679967,25.414804,10,40,Murder,4,260
813,3591,3592,3592,2005-07-22,81.673615,25.419779,4,23,Robery,4,260
814,3592,3593,3593,2006-06-12,81.678601,25.415368,17,39,Rape,4,260
815,3593,3594,3594,2005-09-03,81.681133,25.416574,11,21,Chain,4,260
816,3594,3595,3595,2010-02-18,81.681133,25.416574,7,23,Violence and Offence,4,260
817,3595,3596,3596,2012-09-26,81.676722,25.416657,5,52,Robery,4,260
818,3596,3597,3597,2005-11-12,81.674629,25.414672,18,52,Robery,4,260
819,3597,3598,3598,2005-11-18,81.677299,25.415754,3,27,Robery,4,260
820,3598,3599,3599,2008-03-21,81.679999,25.4175,9,8,Kidnap,4,260
821,3599,3600,3600,2015-07-26,81.67211,25.414293,3,43,Murder,4,260
822,3600,3601,3601,2010-01-15,81.67211,25.414293,6,16,Pick,4,260
823,3601,3602,3602,2006-08-13,81.673615,25.419779,15,13,Pick,4,260
824,3602,3603,3603,2015-01-13,81.681133,25.416574,15,16,Violence and Offence,4,260
825,3603,3604,3604,2013-09-18,81.670634,25.415702,0,55,Robery,4,260
826,3604,3605,3605,2010-07-10,81.67211,25.414293,14,11,Pick,4,260
827,3605,3606,3606,2010-10-01,81.67211,25.414293,19,6,Robery,4,260
828,3606,3607,3607,2013-05-26,81.67211,25.414293,12,31,Chain,4,260
829,3607,3608,3608,2015-08-30,81.67211,25.414293,6,19,Pick,4,260
830,3608,3609,3609,2006-06-22,81.679183,25.415588,0,26,Violence and Offence,4,260
831,3609,3610,3610,2007-10-19,81.681845,25.415627,13,32,Pick,4,260
832,3610,3611,3611,2014-06-10,81.679183,25.415588,11,10,Kidnap,4,260
833,3611,3612,3612,2012-05-05,81.678601,25.415368,1,46,Rape,4,260
834,3612,3613,3613,2006-04-10,81.677179,25.413649,15,38,Pick,4,260
835,3613,3614,3614,2012-06-14,81.673294,25.414482,7,37,Kidnap,4,260
836,3614,3615,3615,2006-01-06,81.677299,25.415754,19,30,Chain,4,260
837,3615,3616,3616,2013-05-26,81.677299,25.415754,9,26,Kidnap,4,260
838,3616,3617,3617,2005-04-10,81.680918,25.422343,7,15,Pick,4,260
839,3618,3619,3619,2005-05-08,81.682362,25.421689,13,9,Pick,4,260
840,3620,3621,3621,2009-12-01,81.675908,25.420903,21,9,Murder,4,260
841,3621,3622,3622,2010-05-01,81.675908,25.420903,14,18,Violence and Offence,4,260
842,3622,3623,3623,2009-12-24,81.680918,25.422343,19,25,Hit And Run,4,260
843,3623,3624,3624,2015-11-12,81.680918,25.422343,9,42,Hit And Run,4,260
844,3624,3625,3625,2015-11-27,81.676499,25.420727,17,51,Hit And Run,4,260
845,3627,3628,3628,2015-01-27,81.680918,25.422343,3,52,Kidnap,4,260
846,3628,3629,3629,2012-02-19,81.680918,25.422343,20,14,Robery,4,260
847,3629,3630,3630,2014-08-23,81.680918,25.422343,19,15,Robery,4,260
848,3630,3631,3631,2015-06-22,81.675908,25.420903,3,19,Robery,4,260
849,3631,3632,3632,2011-10-17,81.680918,25.422343,5,57,Pick,4,260
850,3632,3633,3633,2007-06-13,81.677224,25.421272,20,23,Pick,4,260
851,3633,3634,3634,2015-11-17,81.675908,25.420903,12,39,Rape,4,260
852,3634,3635,3635,2009-10-07,81.675908,25.420903,16,51,Violence and Offence,4,260
853,3635,3636,3636,2005-08-18,81.675908,25.420903,9,40,Rape,4,260
854,3636,3637,3637,2009-09-02,81.682422,25.418175,11,19,Violence and Offence,4,260
855,3637,3638,3638,2006-12-16,81.677829,25.418347,17,25,Hit And Run,4,260
856,3638,3639,3639,2009-06-17,81.677829,25.418347,3,16,Hit And Run,4,260
857,3639,3640,3640,2009-05-31,81.682422,25.418175,7,0,Chain,4,260
858,3640,3641,3641,2010-08-14,81.680718,25.419079,18,45,Hit And Run,4,260
859,3641,3642,3642,2012-08-28,81.677829,25.418347,11,48,Pick,4,260
860,3642,3643,3643,2012-12-06,81.682422,25.418175,13,26,Rape,4,260
861,3643,3644,3644,2015-07-19,81.680718,25.419079,18,28,Kidnap,4,260
862,3644,3645,3645,2009-12-20,81.680718,25.419079,0,4,Kidnap,4,260
863,3645,3646,3646,2009-08-28,81.682422,25.418175,11,4,Violence and Offence,4,260
864,3646,3647,3647,2008-09-02,81.682918,25.418934,22,4,Kidnap,4,260
865,3647,3648,3648,2014-10-28,81.683357,25.419504,12,41,Murder,4,260
866,3648,3649,3649,2010-10-10,81.680718,25.419079,12,15,Murder,4,260
867,3649,3650,3650,2015-10-12,81.682918,25.418934,13,15,Hit And Run,4,260
868,3650,3651,3651,2009-09-18,81.677829,25.418347,14,16,Hit And Run,4,260
869,3651,3652,3652,2007-12-03,81.678998,25.418571,18,19,Violence and Offence,4,260
870,3652,3653,3653,2010-10-05,81.679852,25.419441,2,23,Violence and Offence,4,260
871,3653,3654,3654,2006-10-16,81.677829,25.418347,6,14,Kidnap,4,260
872,3654,3655,3655,2010-06-26,81.682422,25.418175,10,25,Pick,4,260
873,3655,3656,3656,2011-06-06,81.682918,25.418934,0,17,Rape,4,260
874,3656,3657,3657,2014-12-16,81.682918,25.418934,13,22,Kidnap,4,260
875,3657,3658,3658,2009-12-11,81.677829,25.418347,17,23,Kidnap,4,260
876,3669,3670,3670,2012-08-10,81.683868,25.415337,12,50,Murder,4,260
877,3671,3672,3672,2008-12-13,81.684084,25.41159,19,21,Kidnap,4,260
878,3672,3673,3673,2009-04-03,81.683382,25.414111,2,7,Hit And Run,4,260
879,3676,3677,3677,2008-09-23,81.684064,25.41319,11,34,Murder,4,260
880,3678,3679,3679,2010-03-20,81.684064,25.41319,20,55,Kidnap,4,260
881,3679,3680,3680,2014-01-13,81.681598,25.414528,19,39,Robery,4,260
882,3680,3681,3681,2010-05-12,81.681888,25.415025,1,53,Violence and Offence,4,260
883,3682,3683,3683,2013-04-24,81.684064,25.41319,6,31,Rape,4,260
884,3683,3684,3684,2008-06-06,81.684064,25.41319,13,12,Violence and Offence,4,260
885,3684,3685,3685,2015-09-04,81.684064,25.41319,7,11,Violence and Offence,4,260
886,3685,3686,3686,2011-01-14,81.684064,25.41319,4,30,Violence and Offence,4,260
887,3686,3687,3687,2010-05-27,81.683868,25.415337,15,14,Pick,4,260
888,3687,3688,3688,2014-10-25,81.684064,25.41319,1,32,Hit And Run,4,260
889,3689,3690,3690,2015-09-15,81.682301,25.412637,11,47,Rape,4,260
890,3691,3692,3692,2006-10-12,81.680645,25.414782,20,31,Kidnap,4,260
891,3692,3693,3693,2007-02-03,81.680645,25.414782,0,46,Hit And Run,4,260
892,3693,3694,3694,2008-08-05,81.678766,25.41261,5,27,Robery,4,260
893,3694,3695,3695,2011-03-29,81.676498,25.411037,5,39,Rape,4,260
894,3695,3696,3696,2005-01-27,81.676671,25.412108,15,6,Kidnap,4,260
895,3696,3697,3697,2005-01-11,81.678258,25.413154,2,48,Pick,4,260
896,3697,3698,3698,2007-05-12,81.678965,25.409663,2,7,Kidnap,4,260
897,3698,3699,3699,2012-03-30,81.679108,25.414195,12,18,Pick,4,260
898,3699,3700,3700,2005-12-22,81.676498,25.411037,18,41,Pick,4,260
899,3700,3701,3701,2015-09-11,81.676498,25.411037,13,46,Robery,4,260
900,3701,3702,3702,2014-09-23,81.679108,25.414195,15,47,Pick,4,260
901,3702,3703,3703,2008-06-16,81.678258,25.413154,15,27,Violence and Offence,4,260
902,3703,3704,3704,2009-08-26,81.678965,25.409663,21,14,Robery,4,260
903,3704,3705,3705,2010-04-23,81.676671,25.412108,2,47,Chain,4,260
904,3705,3706,3706,2013-02-04,81.678965,25.409663,22,5,Pick,4,260
905,3706,3707,3707,2014-11-10,81.678965,25.409663,11,24,Hit And Run,4,260
906,3707,3708,3708,2013-07-14,81.67508,25.410532,1,43,Rape,4,260
907,3708,3709,3709,2015-09-20,81.654959,25.40881,9,40,Kidnap,4,260
908,3709,3710,3710,2007-12-17,81.659548,25.412856,6,25,Robery,4,260
909,3710,3711,3711,2009-12-28,81.669242,25.407116,13,27,Violence and Offence,4,260
910,3711,3712,3712,2014-08-27,81.654959,25.40881,1,27,Chain,4,260
911,3712,3713,3713,2005-12-24,81.659548,25.412856,11,14,Pick,4,260
912,3713,3714,3714,2009-04-26,81.659548,25.412856,18,0,Rape,4,260
913,3714,3715,3715,2014-04-19,81.654959,25.40881,15,23,Chain,4,260
914,3715,3716,3716,2011-07-18,81.654959,25.40881,2,11,Hit And Run,4,260
915,3716,3717,3717,2006-02-14,81.655835,25.408673,18,21,Hit And Run,4,260
916,3717,3718,3718,2011-06-20,81.657088,25.410481,9,55,Kidnap,4,260
917,3718,3719,3719,2013-04-16,81.653287,25.410936,18,0,Kidnap,4,260
918,3719,3720,3720,2006-05-27,81.654959,25.40881,18,6,Murder,4,260
919,3720,3721,3721,2010-08-10,81.669242,25.407116,18,57,Robery,4,260
920,3721,3722,3722,2011-07-15,81.653287,25.410936,0,49,Robery,4,260
921,3722,3723,3723,2011-03-12,81.655835,25.408673,6,23,Kidnap,4,260
922,3723,3724,3724,2008-03-16,81.655835,25.408673,15,58,Pick,4,260
923,3724,3725,3725,2005-02-13,81.655349,25.410243,16,0,Chain,4,260
924,3725,3726,3726,2005-08-06,81.661226,25.411844,7,52,Pick,4,260
925,3726,3727,3727,2015-12-16,81.669242,25.407116,5,34,Chain,4,260
926,3727,3728,3728,2012-11-05,81.661226,25.411844,3,54,Violence and Offence,4,260
927,3728,3729,3729,2008-05-24,81.655835,25.408673,4,33,Kidnap,4,260
928,3729,3730,3730,2005-01-19,81.654959,25.40881,3,1,Chain,4,260
929,3730,3731,3731,2014-07-24,81.654959,25.40881,19,56,Robery,4,260
930,3731,3732,3732,2009-07-04,81.654959,25.40881,0,50,Rape,4,260
931,3732,3733,3733,2006-06-22,81.653287,25.410936,15,6,Pick,4,260
932,3733,3734,3734,2010-06-22,81.660432,25.410328,11,49,Kidnap,4,260
933,3734,3735,3735,2012-11-29,81.661226,25.411844,13,21,Robery,4,260
934,3735,3736,3736,2009-08-06,81.659548,25.412856,4,12,Kidnap,4,260
935,3736,3737,3737,2008-05-10,81.655349,25.410243,8,29,Chain,4,260
936,3737,3738,3738,2011-01-01,81.659548,25.412856,7,55,Rape,4,260
937,3738,3739,3739,2006-02-11,81.659548,25.412856,20,7,Hit And Run,4,260
938,3739,3740,3740,2006-09-14,81.657818,25.411512,9,2,Violence and Offence,4,260
939,3740,3741,3741,2011-02-28,81.659548,25.412856,1,45,Chain,4,260
940,3741,3742,3742,2005-05-16,81.659548,25.412856,22,57,Kidnap,4,260
941,3742,3743,3743,2013-09-21,81.660377,25.409383,1,55,Rape,4,260
942,3743,3744,3744,2010-07-23,81.657818,25.411512,21,39,Chain,4,260
943,3744,3745,3745,2008-08-29,81.659548,25.412856,2,40,Kidnap,4,260
944,3745,3746,3746,2012-07-14,81.659548,25.412856,10,15,Chain,4,260
945,3746,3747,3747,2005-06-24,81.661614,25.413321,2,41,Pick,4,260
946,3747,3748,3748,2009-12-30,81.659548,25.412856,9,30,Kidnap,4,260
947,3748,3749,3749,2014-09-05,81.661614,25.413321,18,8,Violence and Offence,4,260
948,3749,3750,3750,2014-07-18,81.665899,25.412771,5,34,Hit And Run,4,260
949,3750,3751,3751,2009-08-24,81.668655,25.411291,20,29,Robery,4,260
950,3751,3752,3752,2010-09-13,81.670004,25.4122,0,58,Hit And Run,4,260
951,3752,3753,3753,2007-06-12,81.668655,25.411291,21,50,Hit And Run,4,260
952,3753,3754,3754,2012-03-05,81.662858,25.413529,16,15,Kidnap,4,260
953,3754,3755,3755,2010-10-04,81.667279,25.41297,14,15,Violence and Offence,4,260
954,3755,3756,3756,2007-10-15,81.671678,25.410604,1,51,Violence and Offence,4,260
955,3756,3757,3757,2015-06-24,81.668655,25.411291,16,3,Pick,4,260
956,3757,3758,3758,2014-03-17,81.664499,25.410081,7,14,Pick,4,260
957,3758,3759,3759,2009-02-19,81.665899,25.412771,13,55,Pick,4,260
958,3759,3760,3760,2015-02-01,81.671678,25.410604,1,26,Kidnap,4,260
959,3760,3761,3761,2012-03-19,81.663041,25.4114,21,46,Violence and Offence,4,260
960,3761,3762,3762,2006-04-19,81.670004,25.4122,7,48,Rape,4,260
961,3762,3763,3763,2013-08-09,81.667279,25.41297,17,39,Pick,4,260
962,3763,3764,3764,2007-09-13,81.66936,25.410658,17,36,Chain,4,260
963,3764,3765,3765,2005-12-14,81.662858,25.413529,19,21,Chain,4,260
964,3765,3766,3766,2009-07-26,81.671678,25.410604,22,31,Chain,4,260
965,3766,3767,3767,2013-09-15,81.667015,25.41402,15,14,Rape,4,260
966,3767,3768,3768,2008-12-27,81.667015,25.41402,21,53,Hit And Run,4,260
967,3768,3769,3769,2008-02-15,81.658418,25.414321,19,6,Violence and Offence,4,260
968,3769,3770,3770,2005-07-06,81.655195,25.414439,13,1,Pick,4,260
969,3770,3771,3771,2010-09-27,81.657683,25.414198,3,29,Hit And Run,4,260
970,3771,3772,3772,2014-06-04,81.655195,25.414439,7,58,Rape,4,260
971,3772,3773,3773,2011-12-26,81.655195,25.414439,13,41,Chain,4,260
972,3773,3774,3774,2014-02-11,81.656525,25.415555,18,5,Pick,4,260
973,3774,3775,3775,2005-05-14,81.656937,25.416655,3,14,Rape,4,260
974,3775,3776,3776,2012-02-01,81.656288,25.416039,19,46,Violence and Offence,4,260
975,3776,3777,3777,2007-06-19,81.658755,25.415402,9,28,Pick,4,260
976,3777,3778,3778,2010-03-11,81.656937,25.416655,16,24,Chain,4,260
977,3778,3779,3779,2005-06-10,81.656937,25.416655,3,32,Robery,4,260
978,3779,3780,3780,2006-06-20,81.656937,25.416655,2,45,Kidnap,4,260
979,3780,3781,3781,2013-02-19,81.656937,25.416655,18,24,Violence and Offence,4,260
980,3781,3782,3782,2008-01-13,81.657683,25.414198,18,52,Murder,4,260
981,3782,3783,3783,2006-04-15,81.656937,25.416655,10,15,Rape,4,260
982,3783,3784,3784,2009-05-13,81.656288,25.416039,9,23,Murder,4,260
983,3784,3785,3785,2009-10-27,81.658418,25.414321,13,44,Chain,4,260
984,3785,3786,3786,2005-03-21,81.656937,25.416655,6,23,Violence and Offence,4,260
985,3786,3787,3787,2015-03-29,81.655195,25.414439,19,18,Rape,4,260
986,3787,3788,3788,2013-03-22,81.659541,25.415903,21,40,Kidnap,4,260
987,3788,3789,3789,2006-04-10,81.658418,25.414321,21,41,Chain,4,260
988,3789,3790,3790,2009-12-27,81.659541,25.415903,20,41,Kidnap,4,260
989,3790,3791,3791,2007-04-22,81.656039,25.415075,1,2,Murder,4,260
990,3791,3792,3792,2013-09-10,81.656937,25.416655,1,43,Violence and Offence,4,260
991,3792,3793,3793,2011-03-31,81.656937,25.416655,4,22,Rape,4,260
992,3793,3794,3794,2014-01-26,81.657683,25.414198,2,15,Murder,4,260
993,3794,3795,3795,2011-02-05,81.664763,25.419989,20,10,Pick,4,260
994,3795,3796,3796,2012-05-24,81.664763,25.419989,16,51,Kidnap,4,260
995,3796,3797,3797,2014-02-10,81.664763,25.419989,2,26,Chain,4,260
996,3797,3798,3798,2007-06-09,81.664763,25.419989,22,53,Hit And Run,4,260
997,3798,3799,3799,2010-07-16,81.666769,25.414971,21,28,Chain,4,260
998,3799,3800,3800,2010-07-16,81.664763,25.419989,17,43,Robery,4,260
999,3800,3801,3801,2005-01-28,81.664763,25.419989,2,37,Hit And Run,4,260
1000,3801,3802,3802,2013-06-19,81.666769,25.414971,22,46,Murder,4,260
1001,3802,3803,3803,2014-06-18,81.664763,25.419989,18,1,Murder,4,260
1002,3803,3804,3804,2015-01-13,81.664763,25.419989,21,12,Hit And Run,4,260
1003,3804,3805,3805,2011-12-10,81.660935,25.416138,6,42,Kidnap,4,260
1004,3805,3806,3806,2009-10-26,81.664763,25.419989,22,27,Violence and Offence,4,260
1005,3806,3807,3807,2013-01-05,81.659512,25.413808,4,51,Robery,4,260
1006,3807,3808,3808,2006-06-07,81.662231,25.415367,2,29,Murder,4,260
1007,3808,3809,3809,2014-03-21,81.659512,25.413808,6,39,Pick,4,260
1008,3809,3810,3810,2010-02-15,81.660467,25.414849,17,40,Hit And Run,4,260
1009,3810,3811,3811,2013-12-08,81.664763,25.419989,13,2,Kidnap,4,260
1010,3811,3812,3812,2007-05-02,81.663351,25.416463,10,27,Rape,4,260
1011,3812,3813,3813,2006-12-04,81.664763,25.419989,14,37,Violence and Offence,4,260
1012,3813,3814,3814,2012-03-01,81.65587,25.422013,0,14,Hit And Run,4,260
1013,3814,3815,3815,2015-03-08,81.652247,25.421185,16,50,Chain,4,260
1014,3815,3816,3816,2007-01-01,81.655227,25.42048,20,30,Murder,4,260
1015,3816,3817,3817,2014-05-16,81.659084,25.42434,2,48,Hit And Run,4,260
1016,3817,3818,3818,2006-10-06,81.659937,25.423205,10,39,Pick,4,260
1017,3818,3819,3819,2013-09-02,81.659084,25.42434,21,37,Hit And Run,4,260
1018,3819,3820,3820,2008-02-21,81.654036,25.419212,20,0,Robery,4,260
1019,3820,3821,3821,2013-06-25,81.660609,25.423417,1,31,Kidnap,4,260
1020,3821,3822,3822,2013-06-05,81.659937,25.423205,18,20,Kidnap,4,260
1021,3822,3823,3823,2005-05-12,81.661627,25.424369,14,53,Rape,4,260
1022,3823,3824,3824,2009-12-26,81.656416,25.425218,10,7,Robery,4,260
1023,3824,3825,3825,2015-01-24,81.660609,25.423417,6,48,Hit And Run,4,260
1024,3825,3826,3826,2015-02-19,81.655227,25.42048,5,24,Chain,4,260
1025,3826,3827,3827,2012-01-31,81.656416,25.425218,19,16,Kidnap,4,260
1026,3827,3828,3828,2012-07-09,81.659084,25.42434,13,43,Robery,4,260
1027,3828,3829,3829,2008-06-02,81.656416,25.425218,7,48,Rape,4,260
1028,3829,3830,3830,2007-05-18,81.656416,25.425218,22,13,Rape,4,260
1029,3830,3831,3831,2006-04-22,81.654014,25.419527,3,6,Rape,4,260
1030,3831,3832,3832,2005-01-26,81.656416,25.425218,14,40,Violence and Offence,4,260
1031,3832,3833,3833,2011-12-12,81.65587,25.422013,4,31,Rape,4,260
1032,3833,3834,3834,2008-05-28,81.655227,25.42048,19,50,Violence and Offence,4,260
1033,3834,3835,3835,2007-07-28,81.656416,25.425218,15,5,Murder,4,260
1034,3835,3836,3836,2012-10-20,81.655227,25.42048,11,25,Violence and Offence,4,260
1035,3836,3837,3837,2010-09-23,81.659084,25.42434,11,14,Kidnap,4,260
1036,3837,3838,3838,2008-02-16,81.654036,25.419212,12,51,Pick,4,260
1037,3838,3839,3839,2008-12-18,81.654513,25.420124,5,29,Murder,4,260
1038,3839,3840,3840,2010-07-30,81.655227,25.42048,22,7,Murder,4,260
1039,3840,3841,3841,2010-09-23,81.662283,25.424617,17,1,Hit And Run,4,260
1040,3841,3842,3842,2005-09-21,81.659937,25.423205,2,57,Murder,4,260
1041,3842,3843,3843,2009-11-10,81.659937,25.423205,1,15,Hit And Run,4,260
1042,3843,3844,3844,2008-12-20,81.660609,25.423417,16,32,Rape,4,260
1043,3844,3845,3845,2012-09-27,81.659937,25.423205,0,48,Kidnap,4,260
1044,3845,3846,3846,2008-08-04,81.652247,25.421185,6,43,Pick,4,260
1045,3846,3847,3847,2009-01-20,81.654014,25.419527,10,43,Violence and Offence,4,260
1046,3847,3848,3848,2013-05-20,81.656416,25.425218,22,36,Kidnap,4,260
1047,3848,3849,3849,2005-03-15,81.659887,25.422063,14,21,Violence and Offence,4,260
1048,3849,3850,3850,2005-09-29,81.654036,25.419212,2,31,Murder,4,260
1049,3850,3851,3851,2008-06-02,81.658035,25.422084,5,47,Violence and Offence,4,260
1050,3851,3852,3852,2005-08-21,81.652247,25.421185,10,22,Rape,4,260
1051,3852,3853,3853,2012-08-30,81.659084,25.42434,4,20,Chain,4,260
1052,3853,3854,3854,2012-01-28,81.66228,25.423403,3,51,Murder,4,260
1053,3854,3855,3855,2006-07-08,81.659361,25.424045,4,56,Chain,4,260
1054,3855,3856,3856,2008-02-03,81.66228,25.423403,4,23,Robery,4,260
1055,3856,3857,3857,2014-06-19,81.658035,25.422084,8,0,Pick,4,260
1056,3857,3858,3858,2013-10-31,81.659937,25.423205,12,43,Pick,4,260
1057,3858,3859,3859,2011-10-09,81.655227,25.42048,10,4,Violence and Offence,4,260
1058,3859,3860,3860,2010-05-08,81.662283,25.424617,20,38,Pick,4,260
1059,3860,3861,3861,2012-06-19,81.659937,25.423205,0,39,Robery,4,260
1060,3861,3862,3862,2010-05-30,81.66228,25.423403,7,17,Chain,4,260
1061,3862,3863,3863,2009-01-01,81.654014,25.419527,15,8,Hit And Run,4,260
1062,3863,3864,3864,2008-05-09,81.658035,25.422084,1,35,Robery,4,260
1063,3864,3865,3865,2015-09-11,81.659937,25.423205,17,56,Violence and Offence,4,260
1064,3865,3866,3866,2010-07-23,81.654513,25.420124,20,41,Chain,4,260
1065,3866,3867,3867,2008-02-16,81.654014,25.419527,14,7,Kidnap,4,260
1066,3914,3915,3915,2005-02-26,81.68312,25.41721,11,45,Chain,4,260
1067,3925,3926,3926,2009-04-18,81.652827,25.409324,19,55,Chain,4,260
1068,3926,3927,3927,2012-10-20,81.652895,25.408947,11,2,Chain,4,260
1069,3927,3928,3928,2007-12-24,81.649946,25.40895,0,37,Chain,4,260
1070,3928,3929,3929,2013-03-27,81.652827,25.409324,13,30,Rape,4,260
1071,3929,3930,3930,2013-01-07,81.650699,25.408246,10,50,Kidnap,4,260
1072,3930,3931,3931,2012-05-21,81.653462,25.40985,10,22,Violence and Offence,4,260
1073,3931,3932,3932,2009-11-15,81.652827,25.409324,13,27,Pick,4,260
1074,3932,3933,3933,2015-02-25,81.652895,25.408947,19,28,Murder,4,260
1075,3933,3934,3934,2005-05-07,81.652827,25.409324,3,10,Pick,4,260
1076,3934,3935,3935,2009-07-21,81.652827,25.409324,9,29,Robery,4,260
1077,3935,3936,3936,2009-12-20,81.650797,25.408571,3,17,Hit And Run,4,260
1078,3936,3937,3937,2006-11-18,81.650797,25.408571,20,35,Chain,4,260
1079,3937,3938,3938,2006-08-07,81.652827,25.409324,1,30,Violence and Offence,4,260
1080,3938,3939,3939,2007-03-27,81.652895,25.408947,18,29,Rape,4,260
1081,3939,3940,3940,2006-07-11,81.649946,25.40895,17,19,Murder,4,260
1082,3940,3941,3941,2007-11-10,81.650797,25.408571,20,31,Kidnap,4,260
1083,3941,3942,3942,2009-07-17,81.650797,25.408571,7,57,Robery,4,260
1084,3942,3943,3943,2015-01-19,81.652895,25.408947,1,43,Robery,4,260
1085,3943,3944,3944,2013-02-12,81.652149,25.410046,9,52,Kidnap,4,260
1086,3944,3945,3945,2013-07-23,81.650143,25.408925,11,50,Hit And Run,4,260
1087,3945,3946,3946,2005-06-12,81.650143,25.408925,18,51,Chain,4,260
1088,3946,3947,3947,2015-11-22,81.650143,25.408925,12,58,Rape,4,260
1089,3947,3948,3948,2008-06-07,81.652773,25.409701,19,9,Chain,4,260
1090,3948,3949,3949,2011-01-13,81.649068,25.415272,14,36,Rape,4,260
1091,3949,3950,3950,2007-12-25,81.651316,25.415002,21,36,Pick,4,260
1092,3950,3951,3951,2015-09-15,81.653957,25.416668,12,6,Pick,4,260
1093,3951,3952,3952,2015-08-11,81.653235,25.415332,20,3,Pick,4,260
