,Cluster_Index,Latitude,Longitude,Month,X,crime,danger_index,hours,minutes
3924,18,25.415903,81.659541,2013-03-22,3788.0,Kidnap,23,21,40
3925,18,25.414321,81.658418,2006-04-10,3789.0,Chain,23,21,41
3926,18,25.415903,81.659541,2009-12-27,3790.0,Kidnap,23,20,41
3927,18,25.415075,81.656039,2007-04-22,3791.0,Murder,23,1,2
3928,18,25.416655,81.656937,2013-09-10,3792.0,Violence and Offence,23,1,43
3929,18,25.416655,81.656937,2011-03-31,3793.0,Rape,23,4,22
3930,18,25.414198,81.657683,2014-01-26,3794.0,Murder,23,2,15
3931,18,25.413808,81.659512,2013-01-05,3807.0,Robery,23,4,51
3932,18,25.413808,81.659512,2014-03-21,3809.0,Pick,23,6,39
3933,18,25.414849,81.660467,2010-02-15,3810.0,Hit And Run,23,17,40
3934,18,25.42048,81.655227,2007-01-01,3816.0,Murder,23,20,30
3935,18,25.419212,81.654036,2008-02-21,3820.0,Robery,23,20,0
3936,18,25.42048,81.655227,2015-02-19,3826.0,Chain,23,5,24
3937,18,25.419527,81.654014,2006-04-22,3831.0,Rape,23,3,6
3938,18,25.42048,81.655227,2008-05-28,3834.0,Violence and Offence,23,19,50
3939,18,25.42048,81.655227,2012-10-20,3836.0,Violence and Offence,23,11,25
3940,18,25.419212,81.654036,2008-02-16,3838.0,Pick,23,12,51
3941,18,25.420124,81.654513,2008-12-18,3839.0,Murder,23,5,29
3942,18,25.42048,81.655227,2010-07-30,3840.0,Murder,23,22,7
3943,18,25.419527,81.654014,2009-01-20,3847.0,Violence and Offence,23,10,43
3944,18,25.419212,81.654036,2005-09-29,3850.0,Murder,23,2,31
3945,18,25.42048,81.655227,2011-10-09,3859.0,Violence and Offence,23,10,4
3946,18,25.419527,81.654014,2009-01-01,3863.0,Hit And Run,23,15,8
3947,18,25.420124,81.654513,2010-07-23,3866.0,Chain,23,20,41
3948,18,25.419527,81.654014,2008-02-16,3867.0,Kidnap,23,14,7
3949,18,25.409324,81.652827,2009-04-18,3926.0,Chain,23,19,55
3950,18,25.408947,81.652895,2012-10-20,3927.0,Chain,23,11,2
3951,18,25.40895,81.649946,2007-12-24,3928.0,Chain,23,0,37
3952,18,25.409324,81.652827,2013-03-27,3929.0,Rape,23,13,30
3953,18,25.408246,81.650699,2013-01-07,3930.0,Kidnap,23,10,50
3954,18,25.40985,81.653462,2012-05-21,3931.0,Violence and Offence,23,10,22
3955,18,25.409324,81.652827,2009-11-15,3932.0,Pick,23,13,27
3956,18,25.408947,81.652895,2015-02-25,3933.0,Murder,23,19,28
3957,18,25.409324,81.652827,2005-05-07,3934.0,Pick,23,3,10
3958,18,25.409324,81.652827,2009-07-21,3935.0,Robery,23,9,29
3959,18,25.408571,81.650797,2009-12-20,3936.0,Hit And Run,23,3,17
3960,18,25.408571,81.650797,2006-11-18,3937.0,Chain,23,20,35
3961,18,25.409324,81.652827,2006-08-07,3938.0,Violence and Offence,23,1,30
3962,18,25.408947,81.652895,2007-03-27,3939.0,Rape,23,18,29
3963,18,25.40895,81.649946,2006-07-11,3940.0,Murder,23,17,19
3964,18,25.408571,81.650797,2007-11-10,3941.0,Kidnap,23,20,31
3965,18,25.408571,81.650797,2009-07-17,3942.0,Robery,23,7,57
3966,18,25.408947,81.652895,2015-01-19,3943.0,Robery,23,1,43
3967,18,25.410046,81.652149,2013-02-12,3944.0,Kidnap,23,9,52
3968,18,25.408925,81.650143,2013-07-23,3945.0,Hit And Run,23,11,50
3969,18,25.408925,81.650143,2005-06-12,3946.0,Chain,23,18,51
3970,18,25.408925,81.650143,2015-11-22,3947.0,Rape,23,12,58
3971,18,25.409701,81.652773,2008-06-07,3948.0,Chain,23,19,9
3972,18,25.415272,81.649068,2011-01-13,3949.0,Rape,23,14,36
3973,18,25.415002,81.651316,2007-12-25,3950.0,Pick,23,21,36
3974,18,25.416668,81.653957,2015-09-15,3951.0,Pick,23,12,6
3975,18,25.415332,81.653235,2015-08-11,3952.0,Pick,23,20,3
3976,18,25.415417,81.650404,2012-11-24,3953.0,Violence and Offence,23,12,15
3977,18,25.41521,81.652605,2013-10-11,3954.0,Violence and Offence,23,20,47
3978,18,25.415002,81.651316,2012-03-20,3955.0,Violence and Offence,23,7,10
3979,18,25.416668,81.653957,2006-04-08,3956.0,Robery,23,19,56
3980,18,25.416221,81.65311,2006-04-18,3957.0,Hit And Run,23,13,27
3981,18,25.416482,81.652035,2006-12-14,3958.0,Murder,23,9,7
3982,18,25.416716,81.653279,2012-03-09,3959.0,Kidnap,23,5,30
3983,18,25.415002,81.651316,2011-02-01,3960.0,Robery,23,8,15
3984,18,25.416348,81.644335,2009-03-19,3961.0,Hit And Run,23,17,4
3985,18,25.415417,81.650404,2011-08-22,3962.0,Robery,23,2,29
3986,18,25.415332,81.653235,2008-05-15,3963.0,Kidnap,23,8,47
3987,18,25.415332,81.653235,2011-04-29,3964.0,Pick,23,22,42
3988,18,25.416322,81.648894,2013-03-18,3965.0,Violence and Offence,23,4,7
3989,18,25.415332,81.653235,2013-03-07,3966.0,Violence and Offence,23,19,33
3990,18,25.416668,81.653957,2013-03-04,3967.0,Pick,23,1,12
3991,18,25.415002,81.651316,2008-10-08,3968.0,Chain,23,7,52
3992,18,25.415106,81.651946,2010-09-08,3969.0,Violence and Offence,23,21,56
3993,18,25.416348,81.644335,2009-05-15,3970.0,Chain,23,18,57
3994,18,25.416348,81.644335,2013-08-17,3971.0,Hit And Run,23,19,58
3995,18,25.415417,81.650404,2008-11-13,3972.0,Violence and Offence,23,15,25
3996,18,25.415106,81.651946,2005-09-28,3973.0,Robery,23,1,22
3997,18,25.416668,81.653957,2013-03-13,3974.0,Chain,23,1,41
3998,18,25.416348,81.644335,2005-01-10,3975.0,Kidnap,23,0,28
3999,18,25.415332,81.653235,2015-12-06,3976.0,Murder,23,8,22
4000,18,25.415304,81.649745,2009-11-16,3977.0,Robery,23,10,25
4001,18,25.415332,81.653235,2008-06-11,3978.0,Pick,23,4,52
4002,18,25.415002,81.651316,2012-04-11,3979.0,Rape,23,11,56
4003,18,25.416348,81.644335,2007-04-21,3980.0,Murder,23,4,49
4004,18,25.415106,81.651946,2014-08-20,3981.0,Murder,23,13,22
4005,18,25.413091,81.649583,2012-08-15,3982.0,Pick,23,1,51
4006,18,25.412057,81.65066,2013-11-29,3983.0,Murder,23,10,39
4007,18,25.413979,81.644854,2011-05-18,3984.0,Hit And Run,23,3,13
4008,18,25.412057,81.65066,2009-12-12,3985.0,Rape,23,11,8
4009,18,25.412057,81.65066,2006-01-19,3986.0,Pick,23,22,7
4010,18,25.412057,81.65066,2005-02-07,3987.0,Robery,23,14,15
4011,18,25.412923,81.646458,2011-07-30,3988.0,Kidnap,23,21,14
4012,18,25.414958,81.644727,2009-01-01,3989.0,Hit And Run,23,1,2
4013,18,25.414958,81.644727,2005-08-15,3990.0,Murder,23,3,9
4014,18,25.412057,81.65066,2014-11-23,3991.0,Pick,23,21,26
4015,18,25.411001,81.650156,2005-08-10,3992.0,Kidnap,23,6,10
4016,18,25.412057,81.65066,2009-07-14,3993.0,Rape,23,19,12
4017,18,25.411001,81.650156,2014-05-12,3994.0,Kidnap,23,4,17
4018,18,25.412057,81.65066,2015-12-19,3995.0,Rape,23,19,9
4019,18,25.412057,81.65066,2005-03-11,3996.0,Violence and Offence,23,16,18
4020,18,25.410556,81.650663,2010-05-02,3997.0,Rape,23,11,3
4021,18,25.411434,81.649169,2005-01-16,3998.0,Kidnap,23,20,25
4022,18,25.410976,81.651526,2010-10-29,3999.0,Kidnap,23,21,27
4023,18,25.411078,81.649598,2010-06-08,4000.0,Pick,23,0,53
4024,18,25.412057,81.65066,2014-04-03,4001.0,Robery,23,21,3
4025,18,25.413979,81.644854,2015-03-27,4002.0,Murder,23,11,48
4026,18,25.413979,81.644854,2013-03-26,4003.0,Violence and Offence,23,1,19
4027,18,25.414958,81.644727,2006-03-19,4004.0,Kidnap,23,6,0
4028,18,25.413979,81.644854,2005-10-05,4005.0,Pick,23,5,30
4029,18,25.413091,81.649583,2012-02-01,4006.0,Murder,23,11,49
4030,18,25.413979,81.644854,2008-05-30,4007.0,Robery,23,15,22
4031,18,25.413979,81.644854,2008-08-10,4008.0,Murder,23,1,29
4032,18,25.413979,81.644854,2006-03-08,4009.0,Robery,23,15,22
4033,18,25.413308,81.646269,2010-05-28,4010.0,Pick,23,20,56
4034,18,25.413091,81.649583,2010-04-29,4011.0,Chain,23,10,12
4035,18,25.413494,81.657247,2014-03-14,4012.0,Rape,23,6,46
4036,18,25.412592,81.654604,2012-05-10,4013.0,Chain,23,3,22
4037,18,25.413494,81.657247,2008-08-02,4014.0,Hit And Run,23,17,32
4038,18,25.413199,81.650724,2013-01-15,4015.0,Violence and Offence,23,5,44
4039,18,25.413494,81.657247,2014-10-18,4016.0,Rape,23,10,58
4040,18,25.413462,81.653231,2013-07-18,4017.0,Violence and Offence,23,20,40
4041,18,25.412923,81.654432,2010-04-29,4018.0,Rape,23,15,19
4042,18,25.412543,81.655282,2015-01-07,4019.0,Rape,23,16,16
4043,18,25.413299,81.651971,2013-07-24,4020.0,Robery,23,5,55
4044,18,25.413249,81.651325,2012-02-23,4021.0,Violence and Offence,23,1,10
4045,18,25.413358,81.652601,2015-11-12,4022.0,Violence and Offence,23,11,49
4046,18,25.412543,81.655282,2012-10-24,4023.0,Chain,23,4,56
4047,18,25.412543,81.655282,2014-09-12,4024.0,Kidnap,23,13,33
4048,18,25.413494,81.657247,2005-04-09,4025.0,Kidnap,23,11,20
4049,18,25.412592,81.654604,2009-04-17,4026.0,Pick,23,22,42
4050,18,25.413358,81.652601,2009-11-19,4027.0,Hit And Run,23,21,14
4051,18,25.412543,81.655282,2005-07-02,4028.0,Murder,23,7,32
4052,18,25.412543,81.655282,2011-03-08,4029.0,Violence and Offence,23,11,46
4053,18,25.412592,81.654604,2008-05-04,4030.0,Murder,23,15,55
4054,18,25.413417,81.656707,2013-05-21,4031.0,Robery,23,19,36
4055,18,25.412543,81.655282,2015-09-01,4032.0,Kidnap,23,1,19
4056,18,25.413358,81.652601,2008-04-21,4033.0,Pick,23,10,1
4057,18,25.412923,81.654432,2007-08-17,4034.0,Kidnap,23,21,11
4058,18,25.414464,81.653826,2009-11-11,4035.0,Violence and Offence,23,22,34
4059,18,25.413314,81.656123,2015-07-03,4036.0,Robery,23,11,3
4060,18,25.412592,81.654604,2006-10-08,4037.0,Robery,23,12,37
4061,18,25.414464,81.653826,2015-11-26,4038.0,Rape,23,3,1
4062,18,25.413314,81.656123,2005-07-24,4039.0,Violence and Offence,23,6,34
4063,18,25.413494,81.657247,2012-04-21,4040.0,Rape,23,8,33
4064,18,25.412592,81.654604,2008-12-04,4041.0,Chain,23,19,58
4065,18,25.411571,81.659592,2007-08-02,4042.0,Kidnap,23,10,43
4066,18,25.412592,81.654604,2008-12-02,4043.0,Kidnap,23,14,16
4067,18,25.412543,81.655282,2011-05-01,4044.0,Murder,23,12,28
4068,18,25.412543,81.655282,2008-07-09,4045.0,Hit And Run,23,10,6
4069,18,25.412592,81.654604,2010-09-28,4046.0,Kidnap,23,11,21
4070,18,25.412543,81.655282,2015-10-31,4047.0,Kidnap,23,19,54
4071,18,25.412592,81.654604,2013-07-25,4048.0,Hit And Run,23,0,44
4072,18,25.413314,81.656123,2010-10-19,4049.0,Violence and Offence,23,1,18
4073,18,25.412543,81.655282,2009-06-11,4050.0,Robery,23,0,58
4074,18,25.412923,81.654432,2013-05-09,4051.0,Murder,23,15,31
4075,18,25.413314,81.656123,2014-04-01,4052.0,Murder,23,22,4
4076,18,25.412676,81.639197,2011-08-10,4053.0,Kidnap,23,2,0
4077,18,25.41262,81.641184,2008-08-12,4054.0,Rape,23,13,25
4078,18,25.411878,81.645052,2014-03-31,4055.0,Rape,23,9,33
4079,18,25.411878,81.645052,2009-01-12,4056.0,Chain,23,6,37
4080,18,25.41262,81.641184,2010-06-06,4057.0,Hit And Run,23,20,37
4081,18,25.414292,81.637942,2005-07-12,4058.0,Murder,23,4,6
4082,18,25.411403,81.641858,2015-10-25,4059.0,Rape,23,21,18
4083,18,25.41388,81.6392,2013-12-26,4060.0,Kidnap,23,10,43
4084,18,25.414344,81.640995,2015-12-15,4061.0,Violence and Offence,23,20,17
4085,18,25.411403,81.641858,2009-05-26,4062.0,Pick,23,14,29
4086,18,25.411878,81.645052,2009-08-27,4063.0,Murder,23,1,3
4087,18,25.411403,81.641858,2011-09-07,4064.0,Chain,23,15,27
4088,18,25.415169,81.642962,2005-10-06,4065.0,Murder,23,6,54
4089,18,25.415169,81.642962,2008-05-16,4066.0,Violence and Offence,23,22,37
4090,18,25.415169,81.642962,2012-01-27,4067.0,Pick,23,10,57
4091,18,25.415169,81.642962,2009-07-23,4068.0,Murder,23,16,49
4092,18,25.415169,81.642962,2010-02-28,4069.0,Kidnap,23,13,28
4093,18,25.415169,81.642962,2014-12-27,4070.0,Pick,23,4,30
4094,18,25.409954,81.640597,2014-07-06,4094.0,Robery,23,10,28
4095,18,25.406909,81.638574,2010-10-02,4098.0,Robery,23,10,44
4096,18,25.411233,81.638642,2007-09-12,4100.0,Violence and Offence,23,6,29
4097,18,25.41165,81.639114,2006-04-15,4112.0,Pick,23,11,41
4098,18,25.411393,81.637315,2012-03-27,4113.0,Hit And Run,23,14,42
4099,18,25.411233,81.638642,2014-02-07,4119.0,Violence and Offence,23,16,11
4100,18,25.411233,81.638642,2010-05-28,4124.0,Murder,23,16,49
4101,18,25.41165,81.639114,2014-03-11,4136.0,Murder,23,12,39
4102,18,25.409533,81.642953,2006-11-11,4142.0,Violence and Offence,23,19,3
4103,18,25.409626,81.642304,2010-07-30,4143.0,Violence and Offence,23,15,57
4104,18,25.409503,81.64491,2005-07-02,4144.0,Chain,23,14,34
4105,18,25.408747,81.643633,2006-02-20,4145.0,Hit And Run,23,13,17
4106,18,25.409626,81.642304,2012-09-15,4146.0,Kidnap,23,3,26
4107,18,25.409503,81.64491,2012-05-06,4147.0,Violence and Offence,23,12,30
4108,18,25.407148,81.642676,2006-10-17,4148.0,Robery,23,12,33
4109,18,25.408747,81.643633,2005-01-06,4149.0,Kidnap,23,1,55
4110,18,25.407148,81.642676,2013-10-07,4150.0,Murder,23,13,30
4111,18,25.408884,81.640501,2012-10-05,4151.0,Hit And Run,23,10,1
4112,18,25.407148,81.642676,2012-10-19,4152.0,Pick,23,7,8
4113,18,25.407148,81.642676,2012-01-21,4153.0,Violence and Offence,23,19,0
4114,18,25.407679,81.641566,2007-05-24,4154.0,Chain,23,1,56
4115,18,25.409626,81.642304,2014-04-18,4155.0,Kidnap,23,7,21
4116,18,25.406208,81.64202,2008-04-13,4156.0,Rape,23,0,2
4117,18,25.408747,81.643633,2015-11-27,4157.0,Hit And Run,23,6,29
4118,18,25.409503,81.64491,2014-08-18,4158.0,Hit And Run,23,20,33
4119,18,25.407148,81.642676,2013-05-14,4159.0,Kidnap,23,6,52
4120,18,25.408747,81.643633,2010-04-06,4160.0,Murder,23,7,0
4121,18,25.406833,81.642547,2007-05-01,4161.0,Murder,23,16,16
4122,18,25.409503,81.64491,2016-01-01,4162.0,Chain,23,13,33
4123,18,25.402787,81.649257,2011-12-17,4163.0,Hit And Run,23,7,40
4124,18,25.401511,81.644758,2012-01-13,4164.0,Murder,23,19,50
4125,18,25.401816,81.645804,2012-02-10,4165.0,Kidnap,23,16,51
4126,18,25.404497,81.642705,2006-02-27,4166.0,Robery,23,11,38
4127,18,25.400781,81.649016,2005-10-04,4167.0,Kidnap,23,2,34
4128,18,25.401816,81.645804,2011-11-19,4169.0,Murder,23,14,51
4129,18,25.402682,81.642761,2011-10-15,4170.0,Kidnap,23,3,3
4130,18,25.400781,81.649016,2011-06-24,4171.0,Violence and Offence,23,8,2
4131,18,25.402537,81.644915,2008-07-15,4173.0,Rape,23,1,20
4132,18,25.402911,81.643297,2015-04-29,4174.0,Rape,23,8,30
4133,18,25.401062,81.650468,2005-08-09,4175.0,Murder,23,9,48
4134,18,25.402682,81.642761,2006-03-08,4177.0,Violence and Offence,23,12,20
4135,18,25.402787,81.649257,2006-12-17,4178.0,Violence and Offence,23,5,35
4136,18,25.401816,81.645804,2013-02-07,4179.0,Rape,23,6,29
4137,18,25.401816,81.645804,2011-08-12,4180.0,Chain,23,20,41
4138,18,25.403231,81.640703,2009-06-04,4181.0,Hit And Run,23,6,13
4139,18,25.402911,81.643297,2008-01-25,4182.0,Violence and Offence,23,6,5
4140,18,25.408062,81.653562,2009-08-11,4183.0,Violence and Offence,23,6,26
4141,18,25.406295,81.645027,2007-06-03,4184.0,Kidnap,23,5,44
4142,18,25.408062,81.653562,2014-07-23,4185.0,Pick,23,16,33
4143,18,25.408062,81.653562,2013-12-03,4186.0,Hit And Run,23,8,13
4144,18,25.40653,81.653024,2009-12-21,4187.0,Pick,23,14,5
4145,18,25.405267,81.654797,2008-09-20,4188.0,Chain,23,19,55
4146,18,25.406105,81.651634,2008-02-25,4189.0,Kidnap,23,22,56
4147,18,25.408062,81.653562,2008-03-26,4190.0,Rape,23,8,15
4148,18,25.408062,81.653562,2005-10-27,4191.0,Pick,23,8,40
4149,18,25.408062,81.653562,2010-01-20,4192.0,Rape,23,8,22
4150,18,25.405267,81.654797,2010-12-18,4193.0,Rape,23,6,30
4151,18,25.404593,81.649066,2013-05-22,4194.0,Hit And Run,23,11,12
4152,18,25.405893,81.644148,2005-11-03,4195.0,Hit And Run,23,19,58
4153,18,25.404593,81.649066,2009-08-06,4196.0,Pick,23,20,23
4154,18,25.406564,81.64493,2005-10-01,4197.0,Pick,23,16,31
4155,18,25.404593,81.649066,2011-04-11,4198.0,Rape,23,10,44
4156,18,25.404593,81.649066,2006-10-14,4199.0,Kidnap,23,5,30
4157,18,25.404593,81.649066,2005-08-26,4200.0,Pick,23,22,17
4158,18,25.405185,81.64445,2009-09-03,4201.0,Kidnap,23,0,45
4159,18,25.406705,81.654705,2009-02-16,4202.0,Hit And Run,23,5,41
4160,18,25.404576,81.652571,2005-06-05,4203.0,Hit And Run,23,12,20
4161,18,25.40513,81.651024,2005-01-07,4204.0,Hit And Run,23,13,21
4162,18,25.404946,81.652758,2010-05-23,4206.0,Violence and Offence,23,10,18
4163,18,25.405185,81.64445,2015-10-03,4207.0,Chain,23,13,1
4164,18,25.405649,81.645101,2007-08-16,4208.0,Robery,23,10,27
4165,18,25.404946,81.652758,2005-01-07,4209.0,Pick,23,15,41
4166,18,25.404593,81.649066,2015-06-24,4210.0,Kidnap,23,6,50
4167,18,25.399921,81.649335,2011-12-17,4433.0,Chain,23,2,58
4168,18,25.399921,81.649335,2014-08-06,4435.0,Chain,23,11,53
4169,19,25.402105,81.640352,2008-12-07,4071.0,Pick,25,11,40
4170,19,25.400872,81.635657,2010-07-12,4072.0,Chain,25,16,40
4171,19,25.398264,81.640003,2005-01-18,4073.0,Chain,25,7,46
4172,19,25.402105,81.640352,2005-04-06,4074.0,Rape,25,2,38
4173,19,25.400429,81.64212,2014-06-14,4075.0,Rape,25,11,44
4174,19,25.400141,81.63978,2014-06-09,4076.0,Rape,25,8,56
4175,19,25.401661,81.635474,2011-08-30,4079.0,Rape,25,7,30
4176,19,25.399011,81.642407,2006-04-24,4080.0,Kidnap,25,9,11
4177,19,25.400429,81.64212,2009-10-06,4081.0,Robery,25,12,25
4178,19,25.400702,81.634729,2006-01-24,4082.0,Rape,25,2,5
4179,19,25.400702,81.634729,2006-05-10,4083.0,Rape,25,5,8
4180,19,25.400702,81.634729,2013-03-04,4084.0,Violence and Offence,25,6,39
4181,19,25.400702,81.634729,2013-04-13,4085.0,Murder,25,21,30
4182,19,25.402692,81.636188,2009-03-17,4086.0,Kidnap,25,12,37
4183,19,25.400969,81.637746,2008-07-17,4087.0,Murder,25,13,35
4184,19,25.400969,81.637746,2011-12-24,4088.0,Rape,25,8,19
4185,19,25.398264,81.640003,2015-02-28,4089.0,Hit And Run,25,0,21
4186,19,25.398264,81.640003,2013-05-24,4090.0,Violence and Offence,25,6,3
4187,19,25.398264,81.640003,2010-11-15,4091.0,Murder,25,13,35
4188,19,25.401747,81.641729,2012-11-05,4168.0,Hit And Run,25,12,25
4189,19,25.401747,81.641729,2013-06-05,4172.0,Kidnap,25,16,4
4190,19,25.398283,81.64686,2012-12-13,4176.0,Hit And Run,25,9,54
4191,19,25.397884,81.630777,2007-04-27,4473.0,Violence and Offence,25,21,53
4192,19,25.398174,81.632199,2013-07-19,4475.0,Murder,25,14,26
4193,19,25.397884,81.630777,2005-09-06,4476.0,Kidnap,25,22,18
4194,19,25.396484,81.629997,2015-07-09,4480.0,Murder,25,0,21
4195,19,25.398174,81.632199,2009-12-20,4484.0,Murder,25,2,0
4196,19,25.398545,81.631409,2009-05-14,4485.0,Pick,25,0,28
4197,19,25.398908,81.632889,2013-10-21,4493.0,Violence and Offence,25,15,32
4198,19,25.398581,81.632491,2012-02-05,4494.0,Rape,25,2,56
4199,19,25.397462,81.629779,2007-09-20,4495.0,Kidnap,25,13,31
4200,19,25.396337,81.629624,2008-07-17,4497.0,Violence and Offence,25,7,21
4201,19,25.396337,81.629624,2014-10-15,4498.0,Chain,25,5,28
4202,19,25.398866,81.632153,2005-10-23,4501.0,Robery,25,9,47
4203,19,25.392828,81.624741,2012-01-19,4507.0,Robery,25,18,47
4204,19,25.392828,81.624741,2008-04-03,4508.0,Murder,25,5,44
4205,19,25.392828,81.624741,2013-08-31,4509.0,Kidnap,25,8,51
4206,19,25.394753,81.628201,2007-07-16,4512.0,Kidnap,25,7,6
4207,19,25.394753,81.628201,2006-12-17,4514.0,Pick,25,3,27
4208,19,25.394214,81.627176,2008-08-07,4516.0,Kidnap,25,21,14
4209,19,25.394753,81.628201,2010-01-23,4517.0,Chain,25,8,14
4210,19,25.394753,81.628201,2012-01-10,4525.0,Pick,25,3,19
4211,19,25.394319,81.62573,2015-02-06,4526.0,Murder,25,16,22
4212,19,25.394694,81.63318,2007-06-18,4527.0,Chain,25,1,20
4213,19,25.392708,81.639857,2012-03-13,4528.0,Murder,25,13,42
4214,19,25.395239,81.631619,2010-01-30,4529.0,Hit And Run,25,12,35
4215,19,25.394694,81.63318,2006-02-05,4530.0,Robery,25,6,53
4216,19,25.393171,81.638238,2006-02-22,4531.0,Chain,25,21,6
4217,19,25.393487,81.637358,2010-07-06,4532.0,Murder,25,11,21
4218,19,25.392577,81.634792,2010-05-13,4533.0,Pick,25,13,30
4219,19,25.394911,81.636634,2011-09-05,4534.0,Chain,25,8,14
4220,19,25.392708,81.639857,2011-11-08,4535.0,Violence and Offence,25,22,45
4221,19,25.39462,81.635092,2010-11-06,4536.0,Rape,25,13,31
4222,19,25.394694,81.63318,2011-01-24,4537.0,Pick,25,10,48
4223,19,25.393171,81.638238,2012-07-10,4538.0,Chain,25,7,33
4224,19,25.394911,81.636634,2006-07-11,4539.0,Rape,25,18,35
4225,19,25.39288,81.631176,2015-11-24,4540.0,Kidnap,25,12,47
4226,19,25.393171,81.638238,2009-08-27,4541.0,Chain,25,1,6
4227,19,25.395258,81.630671,2011-05-25,4542.0,Chain,25,16,52
4228,19,25.393171,81.638238,2005-10-25,4543.0,Rape,25,19,7
4229,19,25.392321,81.638798,2014-06-17,4544.0,Kidnap,25,13,5
4230,19,25.393843,81.631335,2015-05-27,4545.0,Murder,25,2,25
4231,19,25.394959,81.632558,2008-05-05,4546.0,Violence and Offence,25,17,4
4232,19,25.393171,81.638238,2014-04-20,4547.0,Murder,25,9,34
4233,19,25.393252,81.633754,2007-09-11,4548.0,Pick,25,1,51
4234,19,25.393843,81.631335,2013-10-06,4549.0,Rape,25,10,8
4235,19,25.395239,81.631619,2008-04-30,4550.0,Violence and Offence,25,10,11
4236,19,25.393995,81.632324,2010-05-05,4551.0,Murder,25,6,45
4237,19,25.391732,81.639247,2011-02-02,4552.0,Kidnap,25,15,18
4238,19,25.393487,81.637358,2006-05-26,4553.0,Murder,25,20,11
4239,19,25.393843,81.631335,2007-11-26,4554.0,Murder,25,21,46
4240,19,25.399311,81.633918,2013-10-15,4555.0,Robery,25,15,0
4241,19,25.400295,81.636618,2008-07-11,4556.0,Robery,25,6,27
4242,19,25.399311,81.633918,2005-07-16,4557.0,Hit And Run,25,9,16
4243,19,25.39937,81.635586,2007-10-30,4558.0,Rape,25,3,11
4244,19,25.399453,81.633659,2015-08-22,4559.0,Hit And Run,25,14,29
4245,19,25.399453,81.633659,2013-12-14,4560.0,Hit And Run,25,3,56
4246,19,25.398356,81.63803,2006-03-23,4561.0,Rape,25,5,33
4247,19,25.398726,81.633751,2015-10-31,4562.0,Pick,25,18,25
4248,19,25.398726,81.633751,2014-01-03,4563.0,Violence and Offence,25,14,52
4249,19,25.398726,81.633751,2009-07-08,4564.0,Murder,25,1,57
4250,19,25.396263,81.633716,2011-03-09,4565.0,Kidnap,25,14,31
4251,19,25.397083,81.634074,2013-09-16,4566.0,Pick,25,19,21
4252,19,25.397823,81.634433,2007-01-30,4567.0,Violence and Offence,25,21,42
4253,19,25.396263,81.633716,2013-03-04,4568.0,Pick,25,17,54
4254,19,25.397747,81.636134,2010-10-18,4569.0,Pick,25,15,46
4255,19,25.396527,81.633034,2009-12-13,4570.0,Kidnap,25,3,49
4256,19,25.396527,81.633034,2015-12-03,4571.0,Pick,25,19,31
4257,19,25.396263,81.633716,2007-05-30,4572.0,Pick,25,2,12
4258,19,25.397329,81.637753,2006-03-29,4573.0,Hit And Run,25,9,26
4259,19,25.390469,81.645426,2014-01-14,4761.0,Robery,25,2,36
4260,19,25.390469,81.645426,2015-07-14,4762.0,Kidnap,25,19,54
4261,19,25.390469,81.645426,2006-03-13,4763.0,Robery,25,1,34
4262,19,25.39224,81.646529,2014-10-15,4764.0,Pick,25,12,33
4263,19,25.39128,81.647979,2005-02-17,4767.0,Violence and Offence,25,22,18
4264,19,25.390469,81.645426,2008-04-07,4768.0,Violence and Offence,25,7,55
4265,19,25.394494,81.647381,2008-08-10,4769.0,Pick,25,3,12
4266,19,25.390469,81.645426,2006-01-18,4771.0,Pick,25,4,29
4267,19,25.39224,81.646529,2006-05-08,4772.0,Hit And Run,25,20,28
4268,19,25.392345,81.647279,2009-08-23,4773.0,Rape,25,17,50
4269,19,25.394494,81.647381,2010-11-02,4774.0,Violence and Offence,25,7,30
4270,19,25.393343,81.646264,2006-07-09,4775.0,Chain,25,4,52
4271,19,25.395489,81.647043,2014-05-24,4776.0,Hit And Run,25,9,4
4272,19,25.394185,81.645824,2012-12-29,4777.0,Pick,25,4,11
4273,19,25.394494,81.647381,2006-02-11,4778.0,Rape,25,13,14
4274,19,25.393343,81.646264,2007-05-26,4779.0,Violence and Offence,25,2,49
4275,19,25.392345,81.647279,2011-10-05,4781.0,Violence and Offence,25,4,44
4276,19,25.39224,81.646529,2011-03-31,4783.0,Rape,25,8,2
4277,19,25.393343,81.646264,2012-04-07,4784.0,Rape,25,16,1
4278,19,25.393343,81.646264,2010-05-10,4785.0,Pick,25,6,41
4279,19,25.39175,81.647097,2007-04-10,4789.0,Kidnap,25,15,7
4280,19,25.395871,81.647621,2011-06-16,4792.0,Rape,25,2,48
4281,19,25.392651,81.647362,2015-12-28,4793.0,Rape,25,13,49
4282,19,25.394494,81.647381,2013-07-24,4794.0,Hit And Run,25,20,50
4283,19,25.391842,81.643997,2009-07-08,4795.0,Pick,25,7,16
4284,19,25.392224,81.643507,2008-02-28,4796.0,Kidnap,25,4,7
4285,19,25.392965,81.647355,2015-08-10,4797.0,Pick,25,4,55
4286,19,25.397211,81.644313,2013-05-23,4798.0,Robery,25,12,26
4287,19,25.395984,81.642596,2014-12-21,4800.0,Pick,25,18,53
4288,19,25.395537,81.64629,2014-09-16,4802.0,Pick,25,9,36
