,index,Unnamed: 0,X,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
341,9157,9158,9158,2005-05-31,81.892221,25.460493,5,43,Pick,1,109
342,9158,9159,9159,2007-10-16,81.888922,25.462343,8,11,Rape,1,109
343,9159,9160,9160,2008-07-17,81.8858,25.461668,16,42,Robery,1,109
344,9160,9161,9161,2007-06-04,81.891706,25.458845,9,37,Pick,1,109
345,9161,9162,9162,2007-11-23,81.891706,25.458845,4,31,Hit And Run,1,109
346,9162,9163,9163,2015-01-02,81.908766,25.465623,18,7,Violence and Offence,1,109
347,9163,9164,9164,2009-08-19,81.911093,25.468864,14,8,Hit And Run,1,109
348,9164,9165,9165,2007-04-22,81.911093,25.468864,19,48,Robery,1,109
349,9165,9166,9166,2015-11-03,81.909951,25.464956,14,15,Murder,1,109
350,9166,9167,9167,2008-08-17,81.908766,25.465623,3,10,Robery,1,109
351,9167,9168,9168,2006-09-29,81.907071,25.466099,19,20,Chain,1,109
352,9168,9169,9169,2010-09-01,81.905419,25.465775,0,42,Chain,1,109
353,9169,9170,9170,2006-06-15,81.90466,25.465222,15,56,Rape,1,109
354,9170,9171,9171,2008-08-23,81.882079,25.463497,4,1,Hit And Run,1,109
355,9171,9172,9172,2008-09-01,81.881841,25.460647,10,23,Violence and Offence,1,109
356,9172,9173,9173,2007-11-10,81.883928,25.460156,3,46,Violence and Offence,1,109
357,9173,9174,9174,2014-04-15,81.881841,25.460647,13,50,Violence and Offence,1,109
358,9174,9175,9175,2015-08-09,81.903539,25.463732,5,36,Robery,1,109
359,9175,9176,9176,2011-02-13,81.89893,25.462816,10,57,Pick,1,109
360,9176,9177,9177,2009-11-10,81.89893,25.462816,2,43,Murder,1,109
361,9177,9178,9178,2008-08-07,81.89893,25.462816,8,22,Kidnap,1,109
362,9178,9179,9179,2015-02-13,81.89893,25.462816,17,2,Rape,1,109
363,9179,9180,9180,2014-07-27,81.89893,25.462816,5,17,Kidnap,1,109
364,9180,9181,9181,2007-05-08,81.901488,25.463936,19,6,Kidnap,1,109
365,9181,9182,9182,2007-02-23,81.894921,25.461192,18,6,Pick,1,109
366,9182,9183,9183,2014-09-23,81.894067,25.461816,1,35,Robery,1,109
367,9183,9184,9184,2012-05-01,81.895676,25.461978,3,19,Robery,1,109
368,9184,9185,9185,2012-05-23,81.908692,25.462729,9,42,Rape,1,109
369,9185,9186,9186,2012-05-14,81.914656,25.463698,6,4,Chain,1,109
370,9186,9187,9187,2009-08-19,81.827272,25.459902,2,21,Violence and Offence,1,109
371,9187,9188,9188,2014-07-10,81.820918,25.452355,19,27,Rape,1,109
372,9188,9189,9189,2008-04-30,81.82485,25.45061,14,31,Hit And Run,1,109
373,9189,9190,9190,2012-07-20,81.833459,25.456706,6,5,Hit And Run,1,109
374,9190,9191,9191,2006-12-15,81.827272,25.459902,5,15,Rape,1,109
375,9191,9192,9192,2010-06-10,81.828647,25.455497,10,52,Rape,1,109
376,9192,9193,9193,2013-05-06,81.827272,25.459902,0,41,Pick,1,109
377,9193,9194,9194,2010-05-29,81.827272,25.459902,9,32,Robery,1,109
378,9194,9195,9195,2006-03-02,81.823634,25.461181,5,54,Chain,1,109
379,9195,9196,9196,2015-09-22,81.822117,25.463392,18,40,Chain,1,109
380,9196,9197,9197,2007-09-07,81.819101,25.461152,11,51,Kidnap,1,109
381,9197,9198,9198,2009-05-24,81.823634,25.461181,4,41,Murder,1,109
382,9198,9199,9199,2007-08-18,81.823634,25.461181,7,14,Murder,1,109
383,9199,9200,9200,2013-06-28,81.819101,25.461152,10,41,Murder,1,109
384,9200,9201,9201,2010-03-22,81.823634,25.461181,4,30,Hit And Run,1,109
385,9201,9202,9202,2009-12-20,81.823634,25.461181,1,21,Kidnap,1,109
386,9202,9203,9203,2014-11-13,81.821532,25.46079,3,50,Violence and Offence,1,109
387,9203,9204,9204,2012-01-29,81.826575,25.461749,10,8,Murder,1,109
388,9204,9205,9205,2015-08-05,81.826852,25.463944,17,34,Rape,1,109
389,9205,9206,9206,2012-10-21,81.827406,25.460792,1,38,Violence and Offence,1,109
390,9206,9207,9207,2014-01-05,81.831449,25.458778,20,23,Robery,1,109
391,9207,9208,9208,2010-01-30,81.82864,25.461708,14,2,Rape,1,109
392,9208,9209,9209,2014-01-30,81.82058,25.455229,12,17,Hit And Run,1,109
393,9209,9210,9210,2008-12-19,81.817944,25.453612,2,51,Kidnap,1,109
394,9210,9211,9211,2012-01-08,81.814325,25.454667,16,19,Robery,1,109
395,9211,9212,9212,2005-02-03,81.82058,25.455229,10,6,Violence and Offence,1,109
396,9212,9213,9213,2012-10-13,81.82058,25.455229,2,35,Robery,1,109
397,9213,9214,9214,2014-04-04,81.814325,25.454667,4,7,Murder,1,109
398,9214,9215,9215,2006-12-07,81.962551,25.459963,0,36,Rape,1,109
399,9215,9216,9216,2010-08-09,81.963892,25.460941,3,1,Robery,1,109
400,9216,9217,9217,2014-03-15,81.964116,25.462039,21,46,Violence and Offence,1,109
401,9217,9218,9218,2009-08-24,81.970804,25.462056,13,2,Rape,1,109
402,9218,9219,9219,2013-09-14,81.963892,25.460941,18,45,Violence and Offence,1,109
403,9219,9220,9220,2013-02-24,81.962551,25.459963,10,1,Chain,1,109
404,9220,9221,9221,2014-03-17,81.968698,25.462845,15,4,Chain,1,109
405,9221,9222,9222,2005-02-01,81.963892,25.460941,6,9,Chain,1,109
406,9222,9223,9223,2008-04-22,81.963892,25.460941,20,2,Rape,1,109
407,9223,9224,9224,2010-05-20,81.953586,25.456239,18,54,Violence and Offence,1,109
408,9224,9225,9225,2013-07-10,81.963772,25.457893,16,31,Chain,1,109
409,9225,9226,9226,2013-01-05,81.958493,25.455366,16,52,Murder,1,109
410,9226,9227,9227,2010-05-14,81.960506,25.455728,22,26,Robery,1,109
411,9227,9228,9228,2012-04-22,81.962963,25.455606,0,4,Violence and Offence,1,109
412,9228,9229,9229,2011-06-25,81.975805,25.457903,22,55,Hit And Run,1,109
413,9229,9230,9230,2009-03-21,81.975805,25.457903,5,57,Pick,1,109
414,9230,9231,9231,2014-10-18,81.955347,25.454334,20,47,Hit And Run,1,109
415,9231,9232,9232,2006-11-03,81.953099,25.455571,3,9,Hit And Run,1,109
416,9232,9233,9233,2010-09-16,81.943396,25.455832,12,7,Violence and Offence,1,109
417,9233,9234,9234,2006-08-25,81.946869,25.4572,3,7,Murder,1,109
418,9234,9235,9235,2010-04-25,81.953099,25.455571,12,18,Chain,1,109
419,9235,9236,9236,2005-04-24,81.949416,25.457133,20,52,Hit And Run,1,109
420,9236,9237,9237,2012-08-08,81.943396,25.455832,8,34,Rape,1,109
421,9237,9238,9238,2014-04-22,81.905363,25.454458,14,55,Robery,1,109
422,9238,9239,9239,2012-12-09,81.904778,25.452459,19,29,Kidnap,1,109
423,9239,9240,9240,2005-06-19,81.90416,25.462639,5,22,Hit And Run,1,109
424,9240,9241,9241,2013-12-15,81.902447,25.454108,13,24,Kidnap,1,109
425,9241,9242,9242,2014-07-19,81.902447,25.454108,10,48,Pick,1,109
426,9242,9243,9243,2012-02-29,81.906746,25.454574,21,1,Hit And Run,1,109
427,9243,9244,9244,2008-08-11,81.904778,25.452459,12,26,Murder,1,109
428,9244,9245,9245,2009-11-24,81.904778,25.452459,5,49,Kidnap,1,109
429,9245,9246,9246,2007-09-18,81.904778,25.452459,3,32,Murder,1,109
430,9246,9247,9247,2013-06-01,81.910912,25.453097,11,1,Robery,1,109
431,9247,9248,9248,2006-10-03,81.910912,25.453097,19,37,Rape,1,109
432,9248,9249,9249,2006-08-02,81.907711,25.451757,10,33,Pick,1,109
433,9249,9250,9250,2011-12-02,81.903493,25.453701,0,33,Murder,1,109
434,9250,9251,9251,2013-06-14,81.911382,25.452866,6,13,Kidnap,1,109
435,9251,9252,9252,2008-06-24,81.898142,25.451278,8,52,Kidnap,1,109
436,9252,9253,9253,2006-02-09,81.895897,25.454079,4,14,Murder,1,109
437,9253,9254,9254,2006-08-19,81.895897,25.454079,0,54,Pick,1,109
438,9254,9255,9255,2009-03-06,81.896948,25.453348,10,9,Hit And Run,1,109
439,9255,9256,9256,2014-09-22,81.89988,25.451765,9,50,Chain,1,109
440,9256,9257,9257,2015-11-27,81.899189,25.453514,11,2,Hit And Run,1,109
441,9257,9258,9258,2006-11-06,81.89758,25.454277,14,7,Violence and Offence,1,109
442,9258,9259,9259,2015-11-02,81.895897,25.454079,6,2,Kidnap,1,109
443,9259,9260,9260,2006-12-01,81.895897,25.454079,0,42,Chain,1,109
444,9260,9261,9261,2008-02-08,81.899189,25.453514,2,51,Pick,1,109
445,9261,9262,9262,2007-05-19,81.895897,25.454079,15,56,Chain,1,109
446,9262,9263,9263,2007-07-16,81.896948,25.453348,18,1,Pick,1,109
447,9263,9264,9264,2015-12-24,81.895897,25.454079,12,19,Robery,1,109
448,9264,9265,9265,2013-11-07,81.895897,25.454079,3,2,Hit And Run,1,109
449,9265,9266,9266,2007-08-31,81.896948,25.453348,6,53,Rape,1,109
450,9266,9267,9267,2005-11-21,81.901591,25.452153,1,50,Murder,1,109
451,9267,9268,9268,2011-03-27,81.899189,25.453514,4,58,Hit And Run,1,109
452,9268,9269,9269,2013-07-28,81.895897,25.454079,4,40,Violence and Offence,1,109
453,9269,9270,9270,2014-02-15,81.895897,25.454079,1,3,Hit And Run,1,109
454,9270,9271,9271,2007-08-18,81.901767,25.450608,7,0,Violence and Offence,1,109
455,9271,9272,9272,2010-02-16,81.897135,25.450248,6,20,Violence and Offence,1,109
456,9272,9273,9273,2011-04-28,81.896948,25.453348,19,35,Rape,1,109
457,9273,9274,9274,2013-04-29,81.896792,25.454614,10,8,Violence and Offence,1,109
458,9274,9275,9275,2006-01-29,81.898142,25.451278,18,43,Murder,1,109
459,9275,9276,9276,2010-06-27,81.895897,25.454079,12,33,Violence and Offence,1,109
460,9276,9277,9277,2013-12-02,81.899189,25.453514,4,56,Hit And Run,1,109
461,9277,9278,9278,2014-12-20,81.892752,25.452128,17,52,Rape,1,109
462,9278,9279,9279,2005-06-13,81.895169,25.453454,22,14,Chain,1,109
463,9279,9280,9280,2010-10-18,81.892752,25.452128,16,29,Chain,1,109
464,9280,9281,9281,2009-06-22,81.890401,25.454046,14,44,Pick,1,109
465,9281,9282,9282,2006-04-19,81.892711,25.450078,8,53,Robery,1,109
466,9282,9283,9283,2005-12-16,81.894015,25.454966,15,51,Kidnap,1,109
467,9283,9284,9284,2010-10-08,81.892752,25.452128,3,31,Robery,1,109
468,9284,9285,9285,2014-01-14,81.894015,25.454966,4,17,Violence and Offence,1,109
469,9285,9286,9286,2015-02-22,81.892884,25.451427,8,19,Robery,1,109
470,9286,9287,9287,2012-03-10,81.895169,25.453454,5,39,Violence and Offence,1,109
471,9287,9288,9288,2008-03-16,81.892752,25.452128,20,13,Pick,1,109
472,9288,9289,9289,2009-04-06,81.890401,25.454046,22,58,Rape,1,109
473,9289,9290,9290,2013-12-11,81.893989,25.45564,13,29,Robery,1,109
474,9290,9291,9291,2006-06-21,81.893989,25.45564,20,8,Pick,1,109
475,9291,9292,9292,2008-12-01,81.891984,25.451215,17,16,Chain,1,109
476,9292,9293,9293,2014-02-23,81.895169,25.453454,10,9,Rape,1,109
477,9293,9294,9294,2013-09-19,81.891984,25.451215,12,23,Pick,1,109
478,9294,9295,9295,2007-09-08,81.894887,25.455053,15,39,Robery,1,109
479,9295,9296,9296,2015-12-15,81.892085,25.455099,9,16,Rape,1,109
480,9296,9297,9297,2008-11-24,81.892649,25.453754,11,18,Pick,1,109
481,9297,9298,9298,2005-01-15,81.894984,25.451907,1,5,Robery,1,109
482,9298,9299,9299,2008-03-17,81.892105,25.45296,10,33,Murder,1,109
483,9299,9300,9300,2009-10-27,81.892711,25.450078,9,33,Violence and Offence,1,109
484,9300,9301,9301,2011-09-06,81.892752,25.452128,16,40,Kidnap,1,109
485,9301,9302,9302,2015-09-26,81.892654,25.448945,15,41,Hit And Run,1,109
486,9302,9303,9303,2008-02-13,81.853937,25.450049,2,56,Rape,1,109
487,9303,9304,9304,2006-05-08,81.86211,25.451987,19,27,Kidnap,1,109
488,9304,9305,9305,2010-01-09,81.86431,25.451039,19,34,Hit And Run,1,109
489,9305,9306,9306,2008-01-11,81.859924,25.450383,0,30,Chain,1,109
490,9306,9307,9307,2015-11-23,81.855801,25.447678,11,24,Kidnap,1,109
491,9307,9308,9308,2005-07-26,81.861191,25.452862,7,51,Robery,1,109
492,9308,9309,9309,2014-07-29,81.859924,25.450383,9,1,Violence and Offence,1,109
493,9309,9310,9310,2008-06-20,81.861725,25.452461,2,36,Murder,1,109
494,9310,9311,9311,2009-03-12,81.86431,25.451039,16,36,Rape,1,109
495,9311,9312,9312,2011-10-18,81.867027,25.45155,10,55,Robery,1,109
496,9312,9313,9313,2007-11-07,81.86431,25.451039,13,23,Kidnap,1,109
497,9313,9314,9314,2007-10-23,81.862058,25.449794,1,12,Hit And Run,1,109
498,9314,9315,9315,2014-02-16,81.86211,25.451987,0,50,Kidnap,1,109
499,9315,9316,9316,2015-09-11,81.862058,25.449794,15,26,Violence and Offence,1,109
500,9316,9317,9317,2015-05-02,81.867027,25.45155,0,20,Kidnap,1,109
501,9317,9318,9318,2013-02-26,81.85722,25.447427,3,49,Pick,1,109
502,9318,9319,9319,2009-08-17,81.863836,25.451485,3,26,Violence and Offence,1,109
503,9319,9320,9320,2006-01-01,81.860963,25.452124,1,7,Chain,1,109
504,9320,9321,9321,2014-10-17,81.86679,25.451279,17,41,Hit And Run,1,109
505,9321,9322,9322,2015-08-13,81.861167,25.451658,8,3,Kidnap,1,109
506,9322,9323,9323,2013-12-14,81.863836,25.451485,6,11,Pick,1,109
507,9323,9324,9324,2010-02-12,81.85944,25.453139,5,27,Pick,1,109
508,9324,9325,9325,2009-01-03,81.862898,25.451731,10,14,Murder,1,109
509,9325,9326,9326,2014-11-27,81.85722,25.447427,6,36,Murder,1,109
510,9326,9327,9327,2009-11-03,81.860916,25.45224,11,56,Violence and Offence,1,109
511,9327,9328,9328,2011-03-17,81.867027,25.45155,18,18,Robery,1,109
512,9328,9329,9329,2013-12-26,81.867027,25.45155,4,11,Hit And Run,1,109
513,9329,9330,9330,2014-06-27,81.854438,25.448083,8,39,Robery,1,109
514,9330,9331,9331,2006-05-01,81.857373,25.450753,16,18,Hit And Run,1,109
515,9331,9332,9332,2012-08-09,81.851496,25.448469,9,39,Violence and Offence,1,109
516,9332,9333,9333,2014-11-30,81.85936,25.453372,10,32,Rape,1,109
517,9333,9334,9334,2011-06-05,81.85944,25.453139,19,25,Murder,1,109
518,9334,9335,9335,2005-02-26,81.863836,25.451485,4,29,Pick,1,109
519,9335,9336,9336,2012-09-24,81.861191,25.452862,16,37,Rape,1,109
520,9336,9337,9337,2011-06-10,81.866029,25.450034,9,22,Kidnap,1,109
521,9337,9338,9338,2006-09-07,81.85944,25.453139,13,53,Robery,1,109
522,9338,9339,9339,2011-06-08,81.85936,25.453372,17,1,Murder,1,109
523,9339,9340,9340,2006-08-06,81.861725,25.452461,5,57,Pick,1,109
524,9340,9341,9341,2006-06-23,81.863836,25.451485,17,11,Kidnap,1,109
525,9341,9342,9342,2015-02-14,81.861167,25.451658,18,0,Murder,1,109
526,9342,9343,9343,2009-02-26,81.867027,25.45155,22,44,Rape,1,109
527,9343,9344,9344,2011-10-26,81.85944,25.453139,20,29,Violence and Offence,1,109
528,9344,9345,9345,2015-09-01,81.85936,25.453372,14,1,Chain,1,109
529,9345,9346,9346,2005-05-28,81.85944,25.453139,20,44,Kidnap,1,109
530,9346,9347,9347,2008-08-08,81.856121,25.450862,18,41,Violence and Offence,1,109
531,9347,9348,9348,2012-07-11,81.861191,25.452862,15,3,Violence and Offence,1,109
532,9348,9349,9349,2010-12-24,81.861725,25.452461,4,11,Pick,1,109
533,9349,9350,9350,2015-03-03,81.859924,25.450383,17,38,Rape,1,109
534,9350,9351,9351,2005-10-13,81.859924,25.450383,1,27,Chain,1,109
535,9351,9352,9352,2010-09-18,81.862898,25.451731,1,22,Murder,1,109
536,9352,9353,9353,2011-02-19,81.862058,25.449794,5,34,Hit And Run,1,109
537,9353,9354,9354,2009-04-09,81.862898,25.451731,12,16,Kidnap,1,109
538,9354,9355,9355,2012-02-09,81.862898,25.451731,7,28,Chain,1,109
539,9355,9356,9356,2010-08-18,81.862058,25.449794,8,16,Robery,1,109
540,9356,9357,9357,2013-05-31,81.862898,25.451731,6,57,Violence and Offence,1,109
541,9357,9358,9358,2012-10-11,81.862058,25.449794,5,42,Rape,1,109
542,9358,9359,9359,2009-07-19,81.862058,25.449794,6,28,Hit And Run,1,109
543,9359,9360,9360,2010-03-16,81.862058,25.449794,22,10,Hit And Run,1,109
544,9360,9361,9361,2007-11-09,81.862058,25.449794,4,13,Chain,1,109
545,9361,9362,9362,2009-05-19,81.862058,25.449794,8,42,Hit And Run,1,109
546,9362,9363,9363,2015-08-06,81.862058,25.449794,6,25,Murder,1,109
547,9363,9364,9364,2008-09-23,81.861725,25.452461,11,39,Pick,1,109
548,9364,9365,9365,2015-07-01,81.862058,25.449794,15,10,Violence and Offence,1,109
549,9365,9366,9366,2005-12-12,81.862898,25.451731,13,11,Murder,1,109
550,9366,9367,9367,2013-05-25,81.867027,25.45155,9,10,Hit And Run,1,109
551,9367,9368,9368,2009-11-17,81.862898,25.451731,2,6,Murder,1,109
552,9368,9369,9369,2011-12-11,81.862058,25.449794,7,1,Murder,1,109
553,9369,9370,9370,2008-02-09,81.86211,25.451987,16,33,Violence and Offence,1,109
554,9370,9371,9371,2007-04-24,81.862058,25.449794,16,7,Murder,1,109
555,9371,9372,9372,2008-05-01,81.862058,25.449794,15,35,Chain,1,109
556,9372,9373,9373,2013-09-22,81.86679,25.451279,8,45,Kidnap,1,109
557,9373,9374,9374,2009-01-30,81.863836,25.451485,11,42,Pick,1,109
558,9374,9375,9375,2012-05-24,81.867027,25.45155,19,49,Robery,1,109
559,9375,9376,9376,2015-06-14,81.861191,25.452862,8,35,Rape,1,109
560,9376,9377,9377,2011-12-13,81.857373,25.450753,20,53,Robery,1,109
561,9377,9378,9378,2008-10-27,81.856833,25.449797,13,17,Kidnap,1,109
562,9378,9379,9379,2009-03-16,81.85944,25.453139,13,16,Robery,1,109
563,9379,9380,9380,2008-08-19,81.85936,25.453372,10,6,Violence and Offence,1,109
564,9380,9381,9381,2012-04-28,81.856121,25.450862,6,24,Kidnap,1,109
565,9381,9382,9382,2007-06-23,81.85722,25.447427,1,6,Kidnap,1,109
566,9382,9383,9383,2014-07-28,81.867027,25.45155,16,10,Pick,1,109
567,9383,9384,9384,2015-12-10,81.85936,25.453372,8,32,Rape,1,109
568,9384,9385,9385,2007-01-12,81.859924,25.450383,9,19,Murder,1,109
569,9385,9386,9386,2006-02-10,81.85936,25.453372,18,13,Murder,1,109
570,9386,9387,9387,2007-01-24,81.85944,25.453139,3,32,Kidnap,1,109
571,9387,9388,9388,2005-08-04,81.848259,25.448431,5,39,Murder,1,109
572,9388,9389,9389,2014-03-03,81.84658,25.450542,17,6,Chain,1,109
573,9389,9390,9390,2009-09-13,81.853866,25.450704,0,37,Robery,1,109
574,9390,9391,9391,2009-02-25,81.852256,25.451449,1,44,Rape,1,109
575,9391,9392,9392,2005-10-26,81.853866,25.450704,13,23,Violence and Offence,1,109
576,9392,9393,9393,2006-11-03,81.853866,25.450704,2,51,Robery,1,109
577,9393,9394,9394,2005-06-15,81.844792,25.451196,4,58,Murder,1,109
578,9394,9395,9395,2009-07-31,81.853866,25.450704,20,57,Violence and Offence,1,109
579,9395,9396,9396,2007-06-11,81.844324,25.448739,19,20,Murder,1,109
580,9396,9397,9397,2006-06-29,81.84658,25.450542,20,35,Violence and Offence,1,109
581,9397,9398,9398,2007-02-16,81.844324,25.448739,21,1,Chain,1,109
582,9398,9399,9399,2006-10-14,81.845776,25.450069,10,20,Kidnap,1,109
583,9399,9400,9400,2008-07-09,81.844595,25.450412,3,10,Murder,1,109
584,9400,9401,9401,2010-01-01,81.849648,25.449914,19,41,Chain,1,109
585,9401,9402,9402,2006-04-26,81.847039,25.449286,7,43,Violence and Offence,1,109
586,9402,9403,9403,2007-03-30,81.853866,25.450704,11,54,Chain,1,109
587,9403,9404,9404,2005-03-24,81.84658,25.450542,14,15,Kidnap,1,109
588,9404,9405,9405,2006-08-02,81.850425,25.450278,14,37,Kidnap,1,109
589,9405,9406,9406,2012-11-09,81.84658,25.450542,6,27,Chain,1,109
590,9406,9407,9407,2009-12-20,81.846311,25.452167,8,3,Violence and Offence,1,109
591,9407,9408,9408,2010-10-17,81.844595,25.450412,10,53,Pick,1,109
592,9408,9409,9409,2014-05-04,81.853866,25.450704,6,11,Pick,1,109
593,9409,9410,9410,2011-10-26,81.850464,25.454917,22,26,Chain,1,109
594,9410,9411,9411,2012-03-12,81.850464,25.454917,13,37,Rape,1,109
595,9411,9412,9412,2005-12-20,81.858005,25.4534,12,46,Robery,1,109
596,9412,9413,9413,2012-06-07,81.854113,25.457232,18,54,Kidnap,1,109
597,9413,9414,9414,2013-02-14,81.857197,25.458258,7,7,Violence and Offence,1,109
598,9414,9415,9415,2014-01-07,81.856497,25.456078,13,2,Robery,1,109
599,9415,9416,9416,2005-01-16,81.850464,25.454917,14,11,Kidnap,1,109
600,9416,9417,9417,2012-04-04,81.860998,25.454488,2,15,Hit And Run,1,109
601,9417,9418,9418,2005-11-25,81.856376,25.45268,11,3,Murder,1,109
602,9418,9419,9419,2012-04-04,81.861899,25.456363,15,10,Pick,1,109
603,9419,9420,9420,2008-03-23,81.860998,25.454488,20,8,Chain,1,109
604,9420,9421,9421,2011-12-14,81.851534,25.454834,20,4,Pick,1,109
605,9421,9422,9422,2010-07-06,81.85393,25.45306,19,54,Rape,1,109
606,9422,9423,9423,2010-12-26,81.861899,25.456363,9,17,Murder,1,109
607,9423,9424,9424,2011-10-02,81.854113,25.457232,12,36,Violence and Offence,1,109
608,9424,9425,9425,2011-09-09,81.861899,25.456363,22,29,Murder,1,109
609,9425,9426,9426,2008-07-08,81.857641,25.455267,8,2,Robery,1,109
610,9426,9427,9427,2006-06-23,81.860998,25.454488,22,25,Pick,1,109
611,9427,9428,9428,2007-08-25,81.861899,25.456363,1,24,Kidnap,1,109
612,9428,9429,9429,2008-05-16,81.860998,25.454488,6,26,Kidnap,1,109
613,9429,9430,9430,2014-12-14,81.856376,25.45268,0,39,Pick,1,109
614,9430,9431,9431,2007-10-15,81.861899,25.456363,8,58,Chain,1,109
615,9431,9432,9432,2009-06-08,81.858393,25.454427,21,53,Hit And Run,1,109
616,9432,9433,9433,2008-03-17,81.855049,25.454523,18,5,Rape,1,109
617,9433,9434,9434,2005-01-30,81.858393,25.454427,0,58,Rape,1,109
618,9434,9435,9435,2015-12-04,81.858393,25.454427,11,33,Kidnap,1,109
619,9435,9436,9436,2005-02-07,81.855049,25.454523,14,3,Chain,1,109
620,9436,9437,9437,2009-12-19,81.85713,25.456055,10,35,Rape,1,109
621,9437,9438,9438,2007-08-21,81.85713,25.456055,22,17,Rape,1,109
622,9438,9439,9439,2015-08-18,81.858393,25.454427,4,17,Chain,1,109
623,9439,9440,9440,2009-08-08,81.855049,25.454523,21,30,Kidnap,1,109
624,9440,9441,9441,2005-08-31,81.858283,25.455577,11,7,Pick,1,109
625,9441,9442,9442,2010-09-22,81.852768,25.454922,9,49,Hit And Run,1,109
626,9442,9443,9443,2008-01-12,81.85393,25.45306,5,4,Murder,1,109
627,9443,9444,9444,2011-10-03,81.855664,25.458059,22,34,Pick,1,109
628,9444,9445,9445,2010-03-25,81.859536,25.455378,7,18,Violence and Offence,1,109
629,9445,9446,9446,2012-01-26,81.858393,25.454427,20,39,Hit And Run,1,109
630,9446,9447,9447,2008-07-10,81.857641,25.455267,0,10,Murder,1,109
631,9447,9448,9448,2006-06-16,81.854113,25.457232,0,6,Pick,1,109
632,9448,9449,9449,2011-07-24,81.855041,25.453256,11,8,Robery,1,109
633,9449,9450,9450,2014-02-05,81.85713,25.456055,3,44,Robery,1,109
634,9450,9451,9451,2014-10-28,81.859536,25.455378,12,48,Pick,1,109
635,9451,9452,9452,2011-11-27,81.859536,25.455378,0,55,Rape,1,109
636,9452,9453,9453,2007-03-26,81.859536,25.455378,11,7,Rape,1,109
637,9453,9454,9454,2008-02-07,81.850357,25.45328,9,57,Violence and Offence,1,109
638,9454,9455,9455,2007-11-11,81.850357,25.45328,21,12,Murder,1,109
639,9455,9456,9456,2010-02-08,81.850357,25.45328,9,4,Murder,1,109
640,9456,9457,9457,2005-02-28,81.8469,25.452881,2,14,Pick,1,109
641,9457,9458,9458,2006-12-19,81.852375,25.453239,6,39,Violence and Offence,1,109
642,9458,9459,9459,2007-04-18,81.8469,25.452881,22,52,Pick,1,109
643,9459,9460,9460,2012-02-28,81.84986,25.452423,5,28,Rape,1,109
644,9460,9461,9461,2013-08-02,81.8469,25.452881,4,49,Hit And Run,1,109
645,9461,9462,9462,2005-02-14,81.851378,25.452559,18,53,Hit And Run,1,109
646,9462,9463,9463,2005-11-22,81.850357,25.45328,14,7,Chain,1,109
647,9463,9464,9464,2015-08-10,81.848026,25.45394,12,21,Kidnap,1,109
648,9464,9465,9465,2005-01-14,81.852375,25.453239,9,26,Violence and Offence,1,109
649,9465,9466,9466,2005-12-20,81.850357,25.45328,5,3,Chain,1,109
650,9466,9467,9467,2009-04-12,81.853462,25.452221,1,51,Murder,1,109
651,9467,9468,9468,2011-09-24,81.8469,25.452881,11,35,Chain,1,109
652,9468,9469,9469,2009-03-28,81.8469,25.452881,9,24,Murder,1,109
653,9469,9470,9470,2011-06-27,81.8469,25.452881,16,56,Kidnap,1,109
654,9470,9471,9471,2007-06-19,81.8469,25.452881,20,1,Chain,1,109
655,9471,9472,9472,2009-11-11,81.8469,25.452881,21,7,Violence and Offence,1,109
656,9472,9473,9473,2013-02-09,81.8508,25.452914,11,9,Murder,1,109
657,9473,9474,9474,2010-05-13,81.850357,25.45328,19,38,Chain,1,109
658,9474,9475,9475,2014-02-17,81.861886,25.459689,10,6,Chain,1,109
659,9475,9476,9476,2008-02-23,81.863321,25.459446,15,33,Violence and Offence,1,109
660,9476,9477,9477,2013-01-18,81.861609,25.458285,7,27,Murder,1,109
661,9477,9478,9478,2010-05-11,81.859935,25.461025,0,41,Violence and Offence,1,109
662,9478,9479,9479,2010-12-02,81.861609,25.458285,16,37,Murder,1,109
663,9479,9480,9480,2013-12-01,81.861609,25.458285,0,16,Pick,1,109
664,9480,9481,9481,2010-07-12,81.863018,25.45957,2,39,Kidnap,1,109
665,9481,9482,9482,2012-04-28,81.860037,25.458653,13,45,Murder,1,109
666,9482,9483,9483,2015-10-09,81.864594,25.45816,5,9,Hit And Run,1,109
667,9483,9484,9484,2009-06-13,81.861886,25.459689,9,42,Chain,1,109
668,9484,9485,9485,2009-11-23,81.861609,25.458285,1,10,Violence and Offence,1,109
669,9485,9486,9486,2013-11-06,81.861886,25.459689,0,51,Pick,1,109
670,9486,9487,9487,2009-01-07,81.860037,25.458653,21,54,Pick,1,109
671,9487,9488,9488,2011-12-20,81.85728,25.460389,13,37,Violence and Offence,1,109
672,9488,9489,9489,2006-07-15,81.85728,25.460389,6,50,Kidnap,1,109
673,9489,9490,9490,2009-08-08,81.861609,25.458285,4,56,Violence and Offence,1,109
674,9490,9491,9491,2010-08-07,81.864594,25.45816,4,34,Kidnap,1,109
675,9491,9492,9492,2007-09-25,81.857583,25.45942,11,42,Murder,1,109
676,9492,9493,9493,2006-12-21,81.860037,25.458653,3,3,Violence and Offence,1,109
677,9493,9494,9494,2007-11-10,81.861886,25.459689,4,25,Rape,1,109
678,9494,9495,9495,2008-11-06,81.860037,25.458653,5,21,Robery,1,109
