,index,Unnamed: 0,X,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
365,498,499,499,2010-01-19,81.739039,25.458588,7,12,Chain,5,174
366,499,500,500,2011-08-25,81.750928,25.449999,7,36,Violence and Offence,5,174
367,500,501,501,2005-12-08,81.751773,25.449888,12,21,Violence and Offence,5,174
368,501,502,502,2009-12-09,81.739039,25.458588,8,44,Robery,5,174
369,502,503,503,2009-04-01,81.735172,25.462084,2,50,Robery,5,174
370,503,504,504,2011-12-14,81.728818,25.460536,3,8,Rape,5,174
371,504,505,505,2009-09-10,81.728818,25.460536,3,8,Robery,5,174
372,505,506,506,2006-07-24,81.728818,25.460536,18,5,Rape,5,174
373,506,507,507,2010-06-14,81.745221,25.449994,4,12,Chain,5,174
374,507,508,508,2015-05-20,81.747494,25.451512,18,57,Hit And Run,5,174
375,508,509,509,2005-07-02,81.746774,25.45361,12,2,Pick,5,174
376,509,510,510,2012-09-01,81.746774,25.45361,11,13,Murder,5,174
377,510,511,511,2009-11-16,81.726499,25.480322,17,21,Robery,5,174
378,511,512,512,2006-06-04,81.746967,25.473306,16,29,Pick,5,174
379,512,513,513,2006-06-19,81.738385,25.475986,19,50,Chain,5,174
380,513,514,514,2009-09-11,81.759308,25.472449,21,43,Pick,5,174
381,514,515,515,2013-09-29,81.738385,25.475986,16,5,Hit And Run,5,174
382,515,516,516,2010-10-22,81.728544,25.481236,12,13,Rape,5,174
383,516,517,517,2005-10-05,81.736572,25.480701,6,38,Chain,5,174
384,517,518,518,2008-01-15,81.725389,25.48079,1,57,Robery,5,174
385,518,519,519,2015-05-12,81.725389,25.48079,5,57,Chain,5,174
386,519,520,520,2011-06-23,81.741048,25.473928,11,21,Hit And Run,5,174
387,520,521,521,2005-08-24,81.748904,25.471387,0,42,Kidnap,5,174
388,521,522,522,2007-06-13,81.739677,25.479905,10,34,Chain,5,174
389,522,523,523,2008-11-29,81.744416,25.474276,7,45,Kidnap,5,174
390,523,524,524,2010-07-11,81.741048,25.473928,2,17,Violence and Offence,5,174
391,524,525,525,2010-08-22,81.744185,25.483506,21,19,Kidnap,5,174
392,525,526,526,2010-08-10,81.759308,25.472449,14,46,Chain,5,174
393,526,527,527,2012-09-26,81.726499,25.480322,1,36,Kidnap,5,174
394,527,528,528,2014-04-30,81.729693,25.483994,5,4,Murder,5,174
395,528,529,529,2013-12-06,81.736769,25.479156,6,8,Kidnap,5,174
396,529,530,530,2013-03-06,81.732325,25.44067,7,34,Kidnap,5,174
397,530,531,531,2009-08-18,81.736564,25.440242,0,21,Murder,5,174
398,531,532,532,2012-05-19,81.732325,25.44067,15,41,Violence and Offence,5,174
399,532,533,533,2007-06-26,81.736564,25.440242,7,22,Chain,5,174
400,533,534,534,2007-11-18,81.736564,25.440242,1,24,Violence and Offence,5,174
401,534,535,535,2009-07-11,81.732935,25.438814,18,48,Hit And Run,5,174
402,535,536,536,2008-02-28,81.739793,25.437659,22,4,Kidnap,5,174
403,536,537,537,2012-08-08,81.736519,25.438022,2,8,Pick,5,174
404,537,538,538,2007-12-15,81.737179,25.434449,0,15,Robery,5,174
405,538,539,539,2007-10-01,81.739793,25.437659,3,24,Pick,5,174
406,539,540,540,2010-06-02,81.739829,25.435151,2,20,Rape,5,174
407,540,541,541,2007-08-29,81.739296,25.436172,12,53,Chain,5,174
408,541,542,542,2011-05-24,81.736519,25.438022,15,47,Hit And Run,5,174
409,542,543,543,2006-06-23,81.737898,25.43609,3,36,Violence and Offence,5,174
410,543,544,544,2006-03-28,81.739793,25.437659,0,38,Chain,5,174
411,544,545,545,2005-04-30,81.739793,25.437659,14,30,Kidnap,5,174
412,545,546,546,2013-11-10,81.736519,25.438022,20,7,Murder,5,174
413,546,547,547,2015-03-06,81.739341,25.432478,0,3,Violence and Offence,5,174
414,547,548,548,2008-02-19,81.731963,25.434815,2,55,Robery,5,174
415,548,549,549,2011-03-14,81.731963,25.434815,19,5,Kidnap,5,174
416,549,550,550,2011-10-11,81.739341,25.432478,0,3,Murder,5,174
417,550,551,551,2011-09-18,81.739341,25.432478,9,17,Robery,5,174
418,551,552,552,2006-05-10,81.731963,25.434815,10,10,Hit And Run,5,174
419,552,553,553,2013-05-16,81.740263,25.433051,4,16,Violence and Offence,5,174
420,553,554,554,2010-07-17,81.739341,25.432478,1,16,Hit And Run,5,174
421,554,555,555,2015-09-17,81.739305,25.430536,0,26,Violence and Offence,5,174
422,555,556,556,2011-08-11,81.747236,25.429083,20,9,Rape,5,174
423,556,557,557,2014-11-13,81.745361,25.430265,9,20,Violence and Offence,5,174
424,557,558,558,2015-10-16,81.746372,25.43314,5,2,Violence and Offence,5,174
425,558,559,559,2015-09-10,81.747485,25.428671,2,34,Chain,5,174
426,559,560,560,2009-04-08,81.739305,25.430536,21,43,Pick,5,174
427,560,561,561,2006-04-23,81.733786,25.431062,4,44,Rape,5,174
428,561,562,562,2010-10-03,81.733786,25.431062,15,48,Chain,5,174
429,562,563,563,2005-01-24,81.743571,25.428715,18,37,Pick,5,174
430,563,564,564,2007-04-18,81.732866,25.429635,13,21,Murder,5,174
431,564,565,565,2014-02-19,81.749031,25.427343,21,30,Violence and Offence,5,174
432,565,566,566,2006-06-08,81.755396,25.42817,10,45,Murder,5,174
433,566,567,567,2011-12-03,81.803338,25.422971,9,45,Chain,5,174
434,567,568,568,2009-02-22,81.800421,25.422053,10,28,Violence and Offence,5,174
435,568,569,569,2009-04-17,81.793873,25.41978,17,35,Robery,5,174
436,569,570,570,2005-03-13,81.798418,25.41972,20,8,Hit And Run,5,174
437,570,571,571,2014-08-05,81.793873,25.41978,10,24,Robery,5,174
438,571,572,572,2015-10-05,81.800995,25.420295,15,3,Rape,5,174
439,572,573,573,2006-09-03,81.798418,25.41972,21,34,Pick,5,174
440,573,574,574,2009-11-29,81.793873,25.41978,18,36,Rape,5,174
441,574,575,575,2011-08-22,81.793873,25.41978,13,18,Pick,5,174
442,575,576,576,2013-09-11,81.803095,25.422269,15,17,Rape,5,174
443,576,577,577,2014-09-03,81.801112,25.423676,20,49,Robery,5,174
444,577,578,578,2009-05-15,81.803095,25.422269,3,42,Chain,5,174
445,578,579,579,2014-03-16,81.800421,25.422053,8,54,Violence and Offence,5,174
446,579,580,580,2013-11-21,81.800421,25.422053,13,27,Kidnap,5,174
447,580,581,581,2011-06-26,81.800421,25.422053,19,2,Murder,5,174
448,581,582,582,2006-06-08,81.798345,25.420394,2,35,Murder,5,174
449,582,583,583,2011-03-18,81.803095,25.422269,19,10,Pick,5,174
450,583,584,584,2008-01-28,81.803095,25.422269,9,26,Violence and Offence,5,174
451,584,585,585,2012-11-08,81.803095,25.422269,12,34,Chain,5,174
452,585,586,586,2013-05-01,81.794898,25.418061,5,5,Robery,5,174
453,586,587,587,2005-07-03,81.797816,25.418934,22,19,Violence and Offence,5,174
454,587,588,588,2015-08-26,81.793548,25.418654,11,17,Pick,5,174
455,588,589,589,2007-06-20,81.797816,25.418934,22,2,Kidnap,5,174
456,589,590,590,2006-03-27,81.794805,25.419022,8,56,Chain,5,174
457,590,591,591,2013-02-17,81.797816,25.418934,18,0,Pick,5,174
458,591,592,592,2011-02-08,81.796567,25.418935,9,42,Hit And Run,5,174
459,592,593,593,2006-01-21,81.793245,25.41716,15,21,Kidnap,5,174
460,593,594,594,2015-09-09,81.793128,25.417779,16,23,Robery,5,174
461,594,595,595,2006-04-12,81.793128,25.417779,12,6,Pick,5,174
462,595,596,596,2006-09-22,81.791428,25.426469,15,0,Hit And Run,5,174
463,596,597,597,2010-02-10,81.79885,25.428766,20,7,Hit And Run,5,174
464,597,598,598,2005-12-07,81.798541,25.426769,20,41,Rape,5,174
465,598,599,599,2005-07-24,81.795869,25.429591,12,12,Rape,5,174
466,599,600,600,2006-03-30,81.796616,25.427493,3,3,Hit And Run,5,174
467,600,601,601,2007-12-22,81.79885,25.428766,13,48,Murder,5,174
468,601,602,602,2007-09-05,81.793335,25.429124,6,21,Chain,5,174
469,602,603,603,2012-11-29,81.79885,25.428766,8,28,Hit And Run,5,174
470,603,604,604,2010-04-24,81.79909,25.425604,14,39,Rape,5,174
471,604,605,605,2005-03-28,81.798541,25.426769,7,27,Chain,5,174
472,605,606,606,2006-09-21,81.79909,25.425604,3,24,Hit And Run,5,174
473,606,607,607,2009-12-12,81.796862,25.426443,6,55,Robery,5,174
474,607,608,608,2005-08-09,81.79909,25.425604,6,55,Hit And Run,5,174
475,608,609,609,2006-07-30,81.79885,25.428766,20,39,Robery,5,174
476,609,610,610,2015-02-12,81.798552,25.427811,18,42,Murder,5,174
477,610,611,611,2008-05-21,81.793711,25.426736,8,11,Robery,5,174
478,611,612,612,2012-03-29,81.79909,25.425604,15,17,Pick,5,174
479,612,613,613,2011-10-28,81.798773,25.430437,17,27,Hit And Run,5,174
480,613,614,614,2013-12-21,81.79909,25.425604,8,27,Chain,5,174
481,614,615,615,2014-02-02,81.79909,25.425604,7,19,Kidnap,5,174
482,615,616,616,2007-04-23,81.79909,25.425604,13,24,Murder,5,174
483,616,617,617,2015-10-23,81.798541,25.426769,20,37,Chain,5,174
484,617,618,618,2009-11-24,81.802685,25.427282,8,42,Pick,5,174
485,618,619,619,2005-01-17,81.798773,25.430437,17,13,Pick,5,174
486,619,620,620,2011-08-21,81.794336,25.427918,6,17,Pick,5,174
487,620,621,621,2012-12-09,81.798541,25.426769,22,12,Chain,5,174
488,621,622,622,2015-06-30,81.803287,25.426513,4,11,Hit And Run,5,174
489,622,623,623,2008-05-26,81.791428,25.426469,0,58,Rape,5,174
490,623,624,624,2012-08-20,81.794826,25.428272,2,0,Hit And Run,5,174
491,624,625,625,2014-03-05,81.794762,25.426078,14,23,Hit And Run,5,174
492,625,626,626,2015-02-13,81.798161,25.424582,10,1,Hit And Run,5,174
493,626,627,627,2013-11-02,81.796616,25.427493,7,56,Rape,5,174
494,627,628,628,2007-10-11,81.796862,25.426443,9,19,Violence and Offence,5,174
495,628,629,629,2012-04-27,81.791428,25.426469,17,0,Rape,5,174
496,629,630,630,2014-06-22,81.798552,25.427811,7,55,Robery,5,174
497,630,631,631,2008-06-04,81.799925,25.431623,21,0,Chain,5,174
498,631,632,632,2011-05-05,81.802685,25.427282,17,27,Robery,5,174
499,632,633,633,2012-10-29,81.795313,25.431133,2,34,Chain,5,174
500,633,634,634,2012-01-13,81.798338,25.429563,17,15,Rape,5,174
501,634,635,635,2005-12-07,81.798552,25.427811,11,15,Violence and Offence,5,174
502,635,636,636,2005-05-07,81.796862,25.426443,5,56,Pick,5,174
503,636,637,637,2007-09-11,81.797957,25.429821,15,55,Pick,5,174
504,637,638,638,2012-03-28,81.796862,25.426443,17,42,Chain,5,174
505,638,639,639,2013-07-06,81.803287,25.426513,19,32,Murder,5,174
506,639,640,640,2005-02-03,81.802107,25.426028,13,21,Pick,5,174
507,640,641,641,2006-08-11,81.796862,25.426443,18,51,Violence and Offence,5,174
508,641,642,642,2006-01-14,81.798541,25.426769,21,37,Violence and Offence,5,174
509,642,643,643,2007-10-12,81.798541,25.426769,9,49,Kidnap,5,174
510,643,644,644,2015-06-27,81.796862,25.426443,6,52,Murder,5,174
511,644,645,645,2013-07-22,81.798541,25.426769,17,58,Murder,5,174
512,645,646,646,2008-02-10,81.796862,25.426443,13,41,Violence and Offence,5,174
513,646,647,647,2007-12-26,81.798541,25.426769,16,9,Rape,5,174
514,647,648,648,2006-07-21,81.797957,25.429821,9,34,Kidnap,5,174
515,648,649,649,2005-10-26,81.795869,25.429591,9,12,Pick,5,174
516,649,650,650,2014-06-24,81.799925,25.431623,3,2,Violence and Offence,5,174
517,650,651,651,2013-12-14,81.79885,25.428766,16,2,Murder,5,174
518,651,652,652,2015-05-03,81.803287,25.426513,10,35,Hit And Run,5,174
519,652,653,653,2014-04-02,81.790434,25.429689,8,26,Hit And Run,5,174
520,653,654,654,2008-10-08,81.790434,25.429689,16,43,Pick,5,174
521,654,655,655,2011-07-08,81.790434,25.429689,11,40,Kidnap,5,174
522,655,656,656,2007-12-07,81.785067,25.424682,19,42,Murder,5,174
523,656,657,657,2007-02-02,81.78675,25.427147,16,40,Kidnap,5,174
524,657,658,658,2014-04-30,81.789969,25.427241,17,8,Murder,5,174
525,658,659,659,2006-07-21,81.790434,25.429689,12,30,Murder,5,174
526,659,660,660,2015-12-14,81.790434,25.429689,13,41,Pick,5,174
527,660,661,661,2008-05-16,81.78762,25.428079,4,34,Hit And Run,5,174
528,661,662,662,2010-02-21,81.78762,25.428079,1,42,Murder,5,174
529,662,663,663,2007-11-13,81.790479,25.428925,4,35,Murder,5,174
530,663,664,664,2012-04-11,81.789424,25.425808,15,13,Rape,5,174
531,664,665,665,2006-05-03,81.788222,25.431247,16,41,Kidnap,5,174
532,665,666,666,2013-09-29,81.790434,25.429689,3,14,Hit And Run,5,174
533,667,668,668,2015-08-17,81.796491,25.430952,12,6,Pick,5,174
534,668,669,669,2015-05-19,81.796491,25.430952,19,9,Violence and Offence,5,174
535,669,670,670,2008-07-30,81.803448,25.429965,8,31,Chain,5,174
536,670,671,671,2009-06-11,81.802355,25.42967,6,34,Kidnap,5,174
537,671,672,672,2009-06-10,81.803799,25.432116,5,26,Murder,5,174
538,672,673,673,2013-02-15,81.800942,25.429553,10,47,Hit And Run,5,174
539,673,674,674,2006-01-14,81.800942,25.429553,8,27,Kidnap,5,174
540,674,675,675,2013-08-29,81.797847,25.43169,13,6,Robery,5,174
541,675,676,676,2005-06-10,81.740405,25.420791,4,5,Rape,5,174
542,676,677,677,2008-12-23,81.739692,25.421811,17,52,Violence and Offence,5,174
543,677,678,678,2007-03-11,81.740405,25.420791,7,19,Violence and Offence,5,174
544,678,679,679,2011-06-21,81.739692,25.421811,20,28,Robery,5,174
545,679,680,680,2014-08-07,81.739692,25.421811,19,43,Pick,5,174
546,680,681,681,2006-08-07,81.736353,25.420996,4,39,Robery,5,174
547,681,682,682,2006-04-10,81.740232,25.418884,20,34,Kidnap,5,174
548,682,683,683,2011-05-15,81.736353,25.420996,7,28,Pick,5,174
549,683,684,684,2007-07-13,81.739692,25.421811,17,22,Hit And Run,5,174
550,684,685,685,2010-01-29,81.73965,25.42164,3,37,Murder,5,174
551,685,686,686,2013-05-20,81.736353,25.420996,0,10,Rape,5,174
552,686,687,687,2009-08-28,81.73965,25.42164,7,1,Kidnap,5,174
553,687,688,688,2015-08-11,81.740405,25.420791,9,38,Chain,5,174
554,688,689,689,2005-02-27,81.740968,25.419698,17,39,Chain,5,174
555,689,690,690,2007-04-07,81.740968,25.419698,16,40,Chain,5,174
556,690,691,691,2014-01-09,81.739597,25.420525,12,13,Chain,5,174
557,691,692,692,2005-01-27,81.734223,25.42658,11,18,Rape,5,174
558,692,693,693,2012-06-06,81.734223,25.42658,4,13,Chain,5,174
559,693,694,694,2014-01-07,81.731864,25.424927,10,35,Violence and Offence,5,174
560,694,695,695,2006-09-06,81.731864,25.424927,19,36,Robery,5,174
561,695,696,696,2013-10-31,81.734223,25.42658,1,4,Pick,5,174
562,696,697,697,2005-12-10,81.734223,25.42658,14,36,Robery,5,174
563,697,698,698,2007-12-01,81.740955,25.427833,6,1,Kidnap,5,174
564,698,699,699,2014-02-16,81.731864,25.424927,5,43,Chain,5,174
565,699,700,700,2013-08-27,81.734269,25.425061,20,46,Kidnap,5,174
566,700,701,701,2012-04-28,81.736155,25.426315,6,49,Hit And Run,5,174
567,701,702,702,2007-06-28,81.747863,25.420278,22,8,Hit And Run,5,174
568,702,703,703,2012-02-28,81.747863,25.420278,2,23,Violence and Offence,5,174
569,703,704,704,2009-06-24,81.747863,25.420278,9,17,Hit And Run,5,174
570,704,705,705,2015-09-16,81.747863,25.420278,5,23,Rape,5,174
571,705,706,706,2011-08-18,81.742723,25.423738,19,56,Murder,5,174
572,706,707,707,2011-07-19,81.742402,25.424725,20,47,Kidnap,5,174
573,707,708,708,2005-12-26,81.743581,25.422234,0,7,Robery,5,174
574,708,709,709,2014-11-21,81.740981,25.422045,8,26,Chain,5,174
575,709,710,710,2011-07-06,81.742402,25.424725,12,3,Kidnap,5,174
576,710,711,711,2007-11-10,81.747863,25.420278,1,52,Hit And Run,5,174
577,711,712,712,2005-04-12,81.742723,25.423738,9,3,Pick,5,174
578,712,713,713,2015-01-22,81.742402,25.424725,9,41,Kidnap,5,174
579,713,714,714,2015-06-27,81.745139,25.423306,14,38,Violence and Offence,5,174
580,714,715,715,2006-05-24,81.747863,25.420278,6,56,Violence and Offence,5,174
581,715,716,716,2012-01-04,81.74076,25.422573,19,29,Rape,5,174
582,716,717,717,2010-09-08,81.744035,25.423568,22,29,Robery,5,174
583,717,718,718,2006-03-25,81.734298,25.423605,13,16,Kidnap,5,174
584,718,719,719,2014-04-04,81.732251,25.422916,19,55,Pick,5,174
585,719,720,720,2011-09-23,81.732251,25.422916,21,28,Hit And Run,5,174
586,720,721,721,2008-08-10,81.732251,25.422916,10,46,Violence and Offence,5,174
587,721,722,722,2011-08-19,81.732251,25.422916,11,8,Pick,5,174
588,722,723,723,2015-03-01,81.732251,25.422916,10,32,Robery,5,174
589,723,724,724,2005-12-25,81.732251,25.422916,3,17,Violence and Offence,5,174
590,724,725,725,2008-03-02,81.732251,25.422916,20,37,Murder,5,174
591,725,726,726,2015-08-14,81.732236,25.42066,11,26,Robery,5,174
592,726,727,727,2015-07-14,81.732236,25.42066,18,21,Rape,5,174
593,727,728,728,2012-10-13,81.732251,25.422916,10,9,Murder,5,174
594,728,729,729,2011-08-04,81.732236,25.42066,4,0,Rape,5,174
595,729,730,730,2009-08-01,81.732477,25.422145,22,6,Robery,5,174
596,730,731,731,2013-03-14,81.732251,25.422916,13,6,Murder,5,174
597,731,732,732,2005-10-29,81.732251,25.422916,12,5,Murder,5,174
598,732,733,733,2007-10-01,81.737515,25.421552,7,17,Violence and Offence,5,174
599,733,734,734,2012-04-02,81.735352,25.422085,15,23,Pick,5,174
600,734,735,735,2014-07-02,81.735753,25.423113,19,43,Kidnap,5,174
601,736,737,737,2012-03-04,81.805143,25.419774,21,21,Hit And Run,5,174
602,737,738,738,2008-03-30,81.805143,25.419774,7,50,Hit And Run,5,174
603,738,739,739,2014-11-22,81.805143,25.419774,12,34,Hit And Run,5,174
604,743,744,744,2005-01-05,81.804614,25.419924,6,21,Rape,5,174
605,746,747,747,2010-12-20,81.803405,25.424185,1,48,Pick,5,174
606,748,749,749,2010-11-04,81.806809,25.420019,4,53,Murder,5,174
607,775,776,776,2012-11-11,81.767463,25.426052,4,41,Hit And Run,5,174
608,776,777,777,2012-08-31,81.771092,25.426716,19,9,Chain,5,174
609,777,778,778,2009-07-05,81.774912,25.426832,20,46,Murder,5,174
610,778,779,779,2008-02-10,81.762868,25.427027,4,8,Hit And Run,5,174
611,779,780,780,2005-02-15,81.771092,25.426716,12,43,Robery,5,174
612,780,781,781,2012-09-13,81.762868,25.427027,8,30,Hit And Run,5,174
613,781,782,782,2014-01-12,81.762868,25.427027,3,17,Violence and Offence,5,174
614,782,783,783,2009-05-08,81.762868,25.427027,11,23,Violence and Offence,5,174
615,783,784,784,2014-02-09,81.762868,25.427027,21,40,Murder,5,174
616,784,785,785,2009-12-27,81.761825,25.427298,5,34,Robery,5,174
617,785,786,786,2007-01-07,81.765838,25.426805,5,41,Murder,5,174
618,786,787,787,2007-04-30,81.762868,25.427027,4,8,Violence and Offence,5,174
619,787,788,788,2005-02-08,81.771092,25.426716,6,19,Rape,5,174
620,788,789,789,2014-09-02,81.75074,25.423939,11,48,Pick,5,174
621,789,790,790,2007-08-12,81.753282,25.420973,2,54,Rape,5,174
622,790,791,791,2011-06-30,81.75327,25.423822,17,19,Violence and Offence,5,174
623,791,792,792,2012-11-16,81.75074,25.423939,9,17,Rape,5,174
624,792,793,793,2005-09-14,81.754138,25.421806,10,36,Violence and Offence,5,174
625,793,794,794,2005-09-06,81.75074,25.423939,1,28,Kidnap,5,174
626,794,795,795,2006-06-11,81.749599,25.426807,15,46,Kidnap,5,174
627,795,796,796,2014-02-04,81.751435,25.424528,15,31,Kidnap,5,174
628,796,797,797,2011-04-07,81.755084,25.415053,14,55,Kidnap,5,174
629,797,798,798,2008-02-04,81.756895,25.419336,17,29,Rape,5,174
630,798,799,799,2012-12-30,81.75747,25.415385,13,25,Robery,5,174
631,799,800,800,2013-11-19,81.755084,25.415053,10,38,Robery,5,174
632,800,801,801,2009-03-16,81.75747,25.415385,9,17,Robery,5,174
633,801,802,802,2009-02-06,81.754419,25.415965,8,1,Hit And Run,5,174
634,802,803,803,2015-01-08,81.756206,25.414648,6,49,Hit And Run,5,174
635,803,804,804,2012-07-10,81.755659,25.418707,1,57,Murder,5,174
636,804,805,805,2011-09-26,81.756331,25.418972,18,22,Hit And Run,5,174
637,805,806,806,2011-03-26,81.756311,25.416949,21,12,Kidnap,5,174
638,806,807,807,2009-10-04,81.753149,25.41779,10,7,Hit And Run,5,174
639,807,808,808,2015-08-20,81.756331,25.418972,17,19,Chain,5,174
640,808,809,809,2005-03-22,81.756243,25.418082,19,56,Kidnap,5,174
641,809,810,810,2008-09-23,81.759433,25.423425,19,50,Rape,5,174
642,810,811,811,2007-08-27,81.755797,25.424658,6,13,Pick,5,174
643,811,812,812,2005-06-16,81.757803,25.424421,8,36,Chain,5,174
644,812,813,813,2014-03-22,81.753786,25.425902,3,44,Robery,5,174
645,813,814,814,2009-05-24,81.753775,25.424923,22,54,Pick,5,174
646,814,815,815,2009-02-18,81.763516,25.423166,14,53,Pick,5,174
647,815,816,816,2011-08-07,81.763516,25.423166,14,14,Rape,5,174
648,816,817,817,2011-05-27,81.765782,25.424261,8,22,Rape,5,174
649,817,818,818,2012-05-28,81.76026,25.422703,9,24,Violence and Offence,5,174
650,818,819,819,2010-01-29,81.757394,25.423016,18,38,Violence and Offence,5,174
651,819,820,820,2013-12-23,81.76026,25.422703,5,4,Pick,5,174
652,820,821,821,2005-07-12,81.762165,25.425287,22,32,Robery,5,174
653,821,822,822,2015-04-01,81.763516,25.423166,18,56,Kidnap,5,174
654,822,823,823,2015-02-04,81.757394,25.423016,16,36,Murder,5,174
655,823,824,824,2010-01-18,81.763516,25.423166,20,56,Murder,5,174
656,824,825,825,2008-04-07,81.763672,25.42288,19,5,Robery,5,174
657,825,826,826,2010-03-13,81.763768,25.424912,16,31,Violence and Offence,5,174
658,826,827,827,2007-08-21,81.763516,25.423166,21,45,Chain,5,174
659,827,828,828,2011-04-21,81.763516,25.423166,21,23,Murder,5,174
660,828,829,829,2010-06-12,81.765782,25.424261,3,26,Kidnap,5,174
661,829,830,830,2011-03-22,81.763768,25.424912,5,14,Rape,5,174
662,830,831,831,2011-03-14,81.777366,25.419784,17,51,Violence and Offence,5,174
663,831,832,832,2008-10-07,81.773274,25.425931,5,50,Rape,5,174
664,832,833,833,2011-07-24,81.769097,25.424832,12,45,Rape,5,174
665,833,834,834,2015-10-11,81.773274,25.425931,20,53,Hit And Run,5,174
666,834,835,835,2012-06-26,81.773274,25.425931,20,7,Murder,5,174
667,835,836,836,2007-08-29,81.773274,25.425931,4,19,Chain,5,174
668,836,837,837,2013-07-26,81.777763,25.419499,10,58,Robery,5,174
669,837,838,838,2005-04-07,81.773274,25.425931,5,22,Pick,5,174
670,838,839,839,2006-03-10,81.777366,25.419784,11,31,Pick,5,174
671,839,840,840,2014-04-25,81.775246,25.422035,18,1,Pick,5,174
672,840,841,841,2006-08-27,81.761371,25.414423,2,22,Violence and Offence,5,174
673,841,842,842,2010-08-18,81.762754,25.417543,1,42,Murder,5,174
674,842,843,843,2009-05-17,81.762561,25.416643,22,37,Hit And Run,5,174
675,843,844,844,2010-10-06,81.762754,25.417543,8,19,Kidnap,5,174
676,844,845,845,2012-03-26,81.763799,25.415645,7,30,Chain,5,174
677,845,846,846,2005-11-22,81.762754,25.417543,18,47,Violence and Offence,5,174
678,846,847,847,2006-01-21,81.762754,25.417543,12,43,Robery,5,174
679,847,848,848,2005-06-20,81.769932,25.41824,17,40,Robery,5,174
680,848,849,849,2013-10-18,81.769932,25.41824,12,35,Pick,5,174
681,849,850,850,2009-09-20,81.769011,25.41765,6,7,Hit And Run,5,174
682,850,851,851,2011-06-08,81.764208,25.416277,22,44,Kidnap,5,174
683,851,852,852,2008-05-17,81.766563,25.416635,18,51,Rape,5,174
684,852,853,853,2006-03-26,81.77365,25.416621,9,44,Violence and Offence,5,174
685,853,854,854,2008-03-27,81.769932,25.41824,9,42,Pick,5,174
686,854,855,855,2009-05-04,81.77365,25.416621,13,32,Pick,5,174
687,855,856,856,2011-04-11,81.769932,25.41824,10,4,Chain,5,174
688,856,857,857,2010-12-16,81.762754,25.417543,12,20,Chain,5,174
689,857,858,858,2005-03-14,81.759969,25.416085,15,38,Violence and Offence,5,174
690,858,859,859,2014-11-12,81.77365,25.416621,12,16,Chain,5,174
691,859,860,860,2012-12-12,81.762754,25.417543,15,39,Chain,5,174
692,860,861,861,2014-05-15,81.769932,25.41824,1,48,Pick,5,174
693,861,862,862,2011-02-15,81.777667,25.417431,13,50,Murder,5,174
694,862,863,863,2007-06-08,81.77988,25.416565,9,20,Hit And Run,5,174
695,863,864,864,2012-05-09,81.77988,25.416565,22,1,Robery,5,174
696,864,865,865,2009-03-05,81.775419,25.417748,16,6,Chain,5,174
697,865,866,866,2010-05-06,81.777667,25.417431,9,32,Robery,5,174
698,866,867,867,2010-04-11,81.777667,25.417431,20,44,Robery,5,174
699,867,868,868,2010-01-13,81.775419,25.417748,20,14,Kidnap,5,174
700,868,869,869,2008-12-08,81.77576,25.416465,2,46,Kidnap,5,174
701,869,870,870,2007-12-19,81.775419,25.417748,9,34,Rape,5,174
702,870,871,871,2014-06-28,81.777667,25.417431,13,45,Chain,5,174
703,871,872,872,2006-12-20,81.759051,25.419135,19,35,Rape,5,174
704,872,873,873,2011-03-12,81.761591,25.419288,0,40,Pick,5,174
705,873,874,874,2013-07-09,81.765271,25.419628,11,7,Robery,5,174
706,874,875,875,2010-10-25,81.760273,25.418964,1,29,Chain,5,174
707,875,876,876,2007-12-17,81.759051,25.419135,0,47,Robery,5,174
708,876,877,877,2006-06-20,81.759216,25.421464,21,58,Chain,5,174
709,877,878,878,2007-01-14,81.761591,25.419288,2,15,Robery,5,174
710,878,879,879,2015-10-14,81.765271,25.419628,1,8,Chain,5,174
711,879,880,880,2005-06-04,81.743976,25.410057,3,35,Hit And Run,5,174
712,880,881,881,2010-10-17,81.742213,25.410961,22,3,Rape,5,174
713,881,882,882,2011-12-25,81.739566,25.413127,2,44,Violence and Offence,5,174
714,882,883,883,2009-02-17,81.743914,25.413868,5,50,Hit And Run,5,174
715,883,884,884,2014-01-10,81.741825,25.41228,3,42,Rape,5,174
716,884,885,885,2010-05-05,81.740682,25.412982,0,6,Hit And Run,5,174
717,885,886,886,2006-06-08,81.743976,25.410057,4,37,Hit And Run,5,174
718,886,887,887,2007-08-16,81.743976,25.410057,18,5,Kidnap,5,174
719,887,888,888,2012-07-30,81.73227,25.420507,10,9,Kidnap,5,174
720,888,889,889,2010-06-15,81.741596,25.418409,20,9,Robery,5,174
721,889,890,890,2005-03-17,81.741596,25.418409,1,55,Murder,5,174
722,890,891,891,2005-10-07,81.733883,25.418137,1,53,Murder,5,174
723,891,892,892,2008-04-15,81.741596,25.418409,0,9,Robery,5,174
724,892,893,893,2005-09-16,81.738669,25.419547,10,46,Chain,5,174
725,893,894,894,2011-12-10,81.736687,25.420099,16,25,Kidnap,5,174
726,894,895,895,2011-04-28,81.735171,25.419908,11,11,Murder,5,174
727,895,896,896,2011-04-09,81.735171,25.419908,11,36,Rape,5,174
728,896,897,897,2006-09-14,81.73227,25.420507,4,20,Kidnap,5,174
729,897,898,898,2006-01-17,81.739614,25.417468,12,18,Hit And Run,5,174
